team1,seed1,team2,seed2,PPG_diff,PPG_Allowed_diff,Pace_diff,MOV_diff,SOS_diff,OSRS_diff,DSRS_diff,Adj_ORtg_diff,Adj_DRtg_diff,region1,region2
Alabama,2,Kentucky,3,5.799999999999997,3.5,0,2.2799999999999994,2.1400000000000006,6.91,-2.5,1.960000000000008,-3.480000000000004,east,midwest
Alabama,2,UCLA,7,16.299999999999997,15.700000000000003,9.100000000000009,0.6699999999999999,6.160000000000002,18.85,-12.03,8.230000000000004,0.2600000000000051,east,midwest
Alabama,2,Tennessee,2,16.39999999999999,18.400000000000006,3.6000000000000085,-2.0100000000000016,3.1800000000000015,18.380000000000003,-17.21,6.700000000000003,7.180000000000007,east,midwest
Alabama,2,Auburn,1,7.299999999999997,11.800000000000011,3,-4.540000000000001,0.9600000000000009,6.77,-10.35,-2.799999999999983,3.260000000000005,east,south
Alabama,2,Louisville,8,12.5,12.5,3.5,0.019999999999999574,6.700000000000001,13.98,-7.26,8.210000000000008,-0.0799999999999983,east,south
Alabama,2,Michigan,5,12.799999999999997,10.200000000000003,5,2.669999999999999,3.210000000000001,13.1,-7.219999999999999,9.800000000000011,2.1099999999999994,east,south
Alabama,2,Texas A&M,4,16.799999999999997,13.5,6.1000000000000085,3.3199999999999994,2.6700000000000017,17.44,-11.45,9.850000000000009,3.3100000000000023,east,south
Alabama,2,Ole Miss,6,13.899999999999991,9.700000000000003,5.300000000000011,4.249999999999999,3.860000000000001,15,-6.9,9.260000000000005,-0.7000000000000028,east,south
Alabama,2,Iowa State,3,10.699999999999989,13.300000000000011,6,-2.6000000000000014,5.610000000000001,12.17,-9.16,6.5800000000000125,3.6200000000000045,east,south
Alabama,2,Marquette,7,14.199999999999989,12.900000000000006,4.5,1.3699999999999992,5.830000000000002,14.92,-7.719999999999999,8.310000000000002,-0.4299999999999926,east,south
Alabama,2,Michigan State,2,12.899999999999991,14.200000000000003,7.5,-1.2100000000000009,4.770000000000001,14.77,-11.209999999999999,7.550000000000011,3.780000000000001,east,south
Alabama,2,Florida,1,5.699999999999989,12.200000000000003,0.8000000000000114,-6.48,4.510000000000002,6.93,-8.9,-0.22999999999998977,3.3799999999999955,east,west
Alabama,2,UConn,8,13.699999999999989,13.400000000000006,7.900000000000006,0.33999999999999986,7.910000000000002,15.96,-7.719999999999999,4.25,-5.599999999999994,east,west
Alabama,2,Memphis,5,11,8.200000000000003,1.9000000000000057,2.789999999999999,10.64,15.35,-1.9200000000000002,13.52000000000001,-4.260000000000005,east,west
Alabama,2,Maryland,4,9.399999999999991,14.400000000000006,7.6000000000000085,-4.970000000000001,7.500000000000002,12.200000000000001,-9.67,7.13000000000001,3.8799999999999955,east,west
Alabama,2,Missouri,6,6.599999999999994,7.6000000000000085,5.5,-0.9100000000000001,6.530000000000001,9.5,-3.88,1.3400000000000034,-5.450000000000003,east,west
Alabama,2,Texas Tech,3,10.199999999999989,13.800000000000011,6.700000000000003,-3.630000000000001,5.780000000000001,11.16,-9.02,0.21000000000000796,-0.3400000000000034,east,west
Alabama,2,Kansas,7,14.899999999999991,12.100000000000009,4,2.759999999999999,2.5500000000000007,14.790000000000001,-9.48,9.470000000000013,3.8599999999999994,east,west
Alabama,2,St. John's (NY),2,12.399999999999991,15.5,4.300000000000011,-3.120000000000001,7.450000000000001,14.05,-9.719999999999999,12.39,7.290000000000006,east,west
Alabama,2,Mount St. Mary's,16,20.69999999999999,11.600000000000009,4.6000000000000085,9.139999999999999,23.66,30.32,3.5600000000000005,30.470000000000013,-16.340000000000003,east,east
Alabama,2,Baylor,9,14.599999999999994,12.200000000000003,7.1000000000000085,2.3999999999999995,2.7600000000000016,14.64,-8.02,3.8800000000000097,-3.730000000000004,east,east
Alabama,2,Liberty,12,14.5,18.500000000000007,7.900000000000006,-3.9800000000000004,17.610000000000003,23.45,-5.76,15.900000000000006,-6.719999999999999,east,east
Alabama,2,Akron,13,6.5,6.900000000000006,7,-0.3600000000000012,20.71,16.240000000000002,6.11,16.210000000000008,-14.39,east,east
Alabama,2,VCU,11,14,19.000000000000007,7.700000000000003,-5.040000000000001,15.21,19.86,-8.76,11.920000000000002,-1.2399999999999949,east,east
Alabama,2,Montana,14,14.199999999999989,8.5,6.700000000000003,5.76,18.35,23.1,4.17,18.810000000000002,-18.409999999999997,east,east
Alabama,2,Vanderbilt,10,11.5,6.6000000000000085,6.1000000000000085,4.859999999999999,6.160000000000002,13.01,-1.9999999999999998,8.220000000000013,-6.179999999999993,east,east
Alabama,2,Robert Morris,15,14.199999999999989,11,5.200000000000003,3.289999999999999,22.130000000000003,24.22,1.85,22.860000000000014,-12.590000000000003,east,east
Alabama,2,SIU-Edwardsville,16,18.5,15.300000000000011,6.200000000000003,3.219999999999999,24.8,31.27,0.6000000000000001,28.900000000000006,-14.539999999999992,east,midwest
Alabama,2,Georgia,9,15.5,12.100000000000009,3.3000000000000114,3.4499999999999993,5.370000000000001,18.02,-9.2,10.530000000000001,-0.7800000000000011,east,midwest
Alabama,2,McNeese State,12,13.899999999999991,17.400000000000006,6.300000000000011,-3.5100000000000016,18.64,22.45,-5.34,13.710000000000008,-8.299999999999997,east,midwest
Alabama,2,High Point,13,8.899999999999991,12.600000000000009,4.6000000000000085,-3.74,22.130000000000003,18.880000000000003,1.76,11.080000000000013,-16.289999999999992,east,midwest
Alabama,2,Xavier,11,13.099999999999994,10.5,2.4000000000000057,2.539999999999999,7.960000000000001,14.610000000000001,-4.109999999999999,9.830000000000013,-3.769999999999996,east,midwest
Alabama,2,Troy,14,17.19999999999999,16,2.700000000000003,1.25,19.01,26.35,-4.09,21.16000000000001,-8.469999999999999,east,midwest
Alabama,2,Utah State,10,10.199999999999989,11.400000000000006,4.6000000000000085,-1.2100000000000009,11.350000000000001,13.51,-1.72,5.340000000000003,-9.409999999999997,east,midwest
Alabama,2,Wofford,15,15.799999999999997,11.600000000000009,6.400000000000006,4.199999999999999,19.36,25.72,0.5900000000000001,17.340000000000003,-18.230000000000004,east,midwest
Alabama,2,Alabama State,16,17.799999999999997,9.300000000000011,4.200000000000003,8.469999999999999,25.39,29.46,5.86,29.080000000000013,-19.260000000000005,east,south
Alabama,2,Creighton,9,15.899999999999991,11.900000000000006,6.300000000000011,3.9899999999999993,5.750000000000002,16.54,-6.789999999999999,8.88000000000001,-3.1400000000000006,east,south
Alabama,2,UC-San Diego,12,11.299999999999997,19.800000000000004,7,-8.45,18.69,20.93,-7.640000000000001,13.64,-3.069999999999993,east,south
Alabama,2,Yale,13,9.399999999999991,11.700000000000003,7.800000000000011,-2.2300000000000004,20.01,19.54,-0.26,14.200000000000003,-11.569999999999993,east,south
Alabama,2,UNC,11,9.899999999999991,6.6000000000000085,2.6000000000000085,3.2799999999999994,4.970000000000001,10.18,-1.9200000000000002,6.5,-3.8999999999999915,east,south
Alabama,2,Lipscomb,14,11.799999999999997,14.100000000000009,2.700000000000003,-2.3000000000000007,21.220000000000002,23.73,-2.75,16.430000000000007,-11.170000000000002,east,south
Alabama,2,New Mexico,10,9.899999999999991,10.600000000000009,1.4000000000000057,-0.7800000000000011,10.57,13.16,-2.09,14.650000000000006,-0.519999999999996,east,south
Alabama,2,Bryant,15,8.699999999999989,7.5,-2.0999999999999943,1.1999999999999993,23.950000000000003,20.740000000000002,7.04,24.28,-13.959999999999994,east,south
Alabama,2,Norfolk State,16,13.799999999999997,12.400000000000006,5.6000000000000085,1.4100000000000001,23.840000000000003,26.52,3.1500000000000004,23.02000000000001,-17.67,east,west
Alabama,2,Oklahoma,9,12.299999999999997,6.6000000000000085,5.5,5.699999999999999,4.920000000000002,14.110000000000001,-3.4899999999999993,7.27000000000001,-6.390000000000001,east,west
Alabama,2,Colorado State,12,15.899999999999991,14.300000000000011,7.200000000000003,1.549999999999999,10.790000000000003,18.77,-6.43,10.66000000000001,-4.609999999999999,east,west
Alabama,2,Grand Canyon,13,11.899999999999991,12.300000000000011,4.1000000000000085,-0.33000000000000007,19.43,19.46,0.8200000000000001,20.330000000000013,-7.799999999999997,east,west
Alabama,2,Drake,11,21,23.000000000000007,5.5,-1.9700000000000006,16.28,29.54,-12.53,13.700000000000003,-6.319999999999993,east,west
Alabama,2,UNC Wilmington,14,11.699999999999989,11.5,7.300000000000011,0.22999999999999865,20.830000000000002,23.55,0.17000000000000015,16.980000000000004,-14.799999999999997,east,west
Alabama,2,Arkansas,10,14.5,10.200000000000003,1.7000000000000028,4.249999999999999,5.140000000000001,16.43,-7.039999999999999,13.210000000000008,0.6200000000000045,east,west
Alabama,2,Omaha,15,13,6.400000000000006,5.900000000000006,6.67,19.240000000000002,22.7,4.46,19.090000000000003,-17.92,east,west
Houston,1,Duke,1,-8.5,-3.3999999999999986,-3,-5.049999999999999,3.16,-6.589999999999999,4.690000000000001,-4.730000000000004,-3.3599999999999994,midwest,east
Houston,1,Mississippi State,8,-5.599999999999994,-15.700000000000003,-4.6000000000000085,10.129999999999999,0.7600000000000016,-4.05,14.940000000000001,4.809999999999988,-13.269999999999996,midwest,east
Houston,1,Oregon,5,-2,-12.400000000000006,-4.200000000000003,10.47,0.5300000000000011,-1.5499999999999998,12.55,7.25,-11.009999999999991,midwest,east
Houston,1,Arizona,4,-7.5,-13.900000000000006,-9.200000000000003,6.450000000000001,-1.129999999999999,-8.68,14,0.9799999999999898,-9.310000000000002,midwest,east
Houston,1,BYU,6,-6.799999999999997,-12.400000000000006,-5.800000000000011,5.65,3.030000000000001,-6.12,14.8,1.0799999999999983,-13.719999999999999,midwest,east
Houston,1,Wisconsin,3,-5.5,-11.900000000000006,-1.9000000000000057,6.450000000000001,1.0600000000000005,-4.64,12.15,2.280000000000001,-11.009999999999991,midwest,east
Houston,1,Saint Mary's,7,0.7000000000000028,-2.200000000000003,0.29999999999999716,2.8900000000000006,6.930000000000001,5.99,4.68,8.299999999999997,-7.689999999999998,midwest,east
Houston,1,Alabama,2,-16.89999999999999,-22.900000000000006,-9.800000000000011,6.040000000000001,-3.6400000000000006,-17.28,19.68,-2.440000000000012,-9.86,midwest,east
Houston,1,Gonzaga,8,-12.399999999999991,-11.099999999999994,-5.700000000000003,-1.2599999999999998,6.080000000000001,-9.810000000000002,14.629999999999999,0.5,-9.549999999999997,midwest,midwest
Houston,1,Clemson,5,-2.0999999999999943,-7.200000000000003,-3.700000000000003,5.07,4.870000000000001,0.39000000000000057,9.55,4.909999999999997,-10.530000000000001,midwest,midwest
Houston,1,Purdue,4,-3.700000000000003,-12.599999999999994,-4.200000000000003,8.95,-1.1999999999999993,-3.2600000000000007,11.01,-0.8900000000000006,-14.280000000000001,midwest,midwest
Houston,1,Illinois,6,-9.599999999999994,-16.099999999999994,-6,6.529999999999999,0.22000000000000064,-9.61,16.35,2.039999999999992,-11.009999999999991,midwest,midwest
Houston,1,Kentucky,3,-11.099999999999994,-19.400000000000006,-9.800000000000011,8.32,-1.5,-10.370000000000001,17.18,-0.480000000000004,-13.340000000000003,midwest,midwest
Houston,1,UCLA,7,-0.5999999999999943,-7.200000000000003,-0.7000000000000028,6.710000000000001,2.5200000000000014,1.5700000000000003,7.65,5.789999999999992,-9.599999999999994,midwest,midwest
Houston,1,Tennessee,2,-0.5,-4.5,-6.200000000000003,4.029999999999999,-0.4599999999999991,1.1000000000000005,2.469999999999999,4.259999999999991,-2.6799999999999926,midwest,midwest
Houston,1,Auburn,1,-9.599999999999994,-11.099999999999994,-6.800000000000011,1.5,-2.6799999999999997,-10.510000000000002,9.33,-5.239999999999995,-6.599999999999994,midwest,south
Houston,1,Louisville,8,-4.3999999999999915,-10.400000000000006,-6.300000000000011,6.0600000000000005,3.0600000000000005,-3.3,12.42,5.769999999999996,-9.939999999999998,midwest,south
Houston,1,Michigan,5,-4.099999999999994,-12.700000000000003,-4.800000000000011,8.71,-0.4299999999999997,-4.180000000000001,12.46,7.359999999999999,-7.75,midwest,south
Houston,1,Texas A&M,4,-0.09999999999999432,-9.400000000000006,-3.700000000000003,9.36,-0.9699999999999989,0.16000000000000014,8.23,7.409999999999997,-6.549999999999997,midwest,south
Houston,1,Ole Miss,6,-3,-13.200000000000003,-4.5,10.29,0.22000000000000064,-2.2800000000000002,12.78,6.819999999999993,-10.560000000000002,midwest,south
Houston,1,Iowa State,3,-6.200000000000003,-9.599999999999994,-3.8000000000000114,3.4399999999999995,1.9700000000000006,-5.11,10.52,4.140000000000001,-6.239999999999995,midwest,south
Houston,1,Marquette,7,-2.700000000000003,-10,-5.300000000000011,7.41,2.1900000000000013,-2.3600000000000003,11.96,5.86999999999999,-10.289999999999992,midwest,south
Houston,1,Michigan State,2,-4,-8.700000000000003,-2.3000000000000114,4.83,1.1300000000000008,-2.5100000000000007,8.47,5.109999999999999,-6.079999999999998,midwest,south
Houston,1,Florida,1,-11.200000000000003,-10.700000000000003,-9,-0.4399999999999995,0.870000000000001,-10.350000000000001,10.78,-2.6700000000000017,-6.480000000000004,midwest,west
Houston,1,UConn,8,-3.200000000000003,-9.5,-1.9000000000000057,6.380000000000001,4.270000000000001,-1.3199999999999994,11.96,1.809999999999988,-15.459999999999994,midwest,west
Houston,1,Memphis,5,-5.8999999999999915,-14.700000000000003,-7.900000000000006,8.83,7.000000000000001,-1.9300000000000006,17.759999999999998,11.079999999999998,-14.120000000000005,midwest,west
Houston,1,Maryland,4,-7.5,-8.5,-2.200000000000003,1.0700000000000003,3.860000000000001,-5.079999999999999,10.01,4.689999999999998,-5.980000000000004,midwest,west
Houston,1,Missouri,6,-10.299999999999997,-15.299999999999997,-4.300000000000011,5.130000000000001,2.8900000000000006,-7.78,15.8,-1.1000000000000085,-15.310000000000002,midwest,west
Houston,1,Texas Tech,3,-6.700000000000003,-9.099999999999994,-3.1000000000000085,2.41,2.1400000000000006,-6.12,10.66,-2.230000000000004,-10.200000000000003,midwest,west
Houston,1,Kansas,7,-2,-10.799999999999997,-5.800000000000011,8.8,-1.0899999999999999,-2.4899999999999993,10.2,7.030000000000001,-6,midwest,west
Houston,1,St. John's (NY),2,-4.5,-7.400000000000006,-5.5,2.92,3.8100000000000005,-3.2299999999999995,9.96,9.949999999999989,-2.569999999999993,midwest,west
Houston,1,Mount St. Mary's,16,3.799999999999997,-11.299999999999997,-5.200000000000003,15.18,20.02,13.04,23.240000000000002,28.03,-26.200000000000003,midwest,east
Houston,1,Baylor,9,-2.299999999999997,-10.700000000000003,-2.700000000000003,8.440000000000001,-0.879999999999999,-2.6399999999999997,11.66,1.4399999999999977,-13.590000000000003,midwest,east
Houston,1,Liberty,12,-2.3999999999999915,-4.399999999999999,-1.9000000000000057,2.0600000000000005,13.97,6.17,13.92,13.459999999999994,-16.58,midwest,east
Houston,1,Akron,13,-10.399999999999991,-16,-2.8000000000000114,5.68,17.07,-1.04,25.79,13.769999999999996,-24.25,midwest,east
Houston,1,VCU,11,-2.8999999999999915,-3.8999999999999986,-2.1000000000000085,1,11.57,2.58,10.92,9.47999999999999,-11.099999999999994,midwest,east
Houston,1,Montana,14,-2.700000000000003,-14.400000000000006,-3.1000000000000085,11.8,14.71,5.82,23.85,16.36999999999999,-28.269999999999996,midwest,east
Houston,1,Vanderbilt,10,-5.3999999999999915,-16.299999999999997,-3.700000000000003,10.9,2.5200000000000014,-4.2700000000000005,17.68,5.780000000000001,-16.039999999999992,midwest,east
Houston,1,Robert Morris,15,-2.700000000000003,-11.900000000000006,-4.6000000000000085,9.33,18.490000000000002,6.94,21.53,20.42,-22.450000000000003,midwest,east
Houston,1,SIU-Edwardsville,16,1.6000000000000085,-7.599999999999994,-3.6000000000000085,9.26,21.16,13.99,20.28,26.459999999999994,-24.39999999999999,midwest,midwest
Houston,1,Georgia,9,-1.3999999999999915,-10.799999999999997,-6.5,9.49,1.7300000000000004,0.7400000000000002,10.48,8.08999999999999,-10.64,midwest,midwest
Houston,1,McNeese State,12,-3,-5.5,-3.5,2.5299999999999994,15,5.17,14.34,11.269999999999996,-18.159999999999997,midwest,midwest
Houston,1,High Point,13,-8,-10.299999999999997,-5.200000000000003,2.3000000000000007,18.490000000000002,1.6000000000000005,21.44,8.64,-26.14999999999999,midwest,midwest
Houston,1,Xavier,11,-3.799999999999997,-12.400000000000006,-7.400000000000006,8.58,4.32,-2.669999999999999,15.57,7.390000000000001,-13.629999999999995,midwest,midwest
Houston,1,Troy,14,0.29999999999999716,-6.900000000000006,-7.1000000000000085,7.290000000000001,15.370000000000001,9.07,15.59,18.72,-18.33,midwest,midwest
Houston,1,Utah State,10,-6.700000000000003,-11.5,-5.200000000000003,4.83,7.710000000000001,-3.7700000000000005,17.96,2.8999999999999915,-19.269999999999996,midwest,midwest
Houston,1,Wofford,15,-1.0999999999999943,-11.299999999999997,-3.4000000000000057,10.24,15.72,8.44,20.27,14.899999999999991,-28.090000000000003,midwest,midwest
Houston,1,Alabama State,16,0.9000000000000057,-13.599999999999994,-5.6000000000000085,14.51,21.75,12.18,25.54,26.64,-29.120000000000005,midwest,south
Houston,1,Creighton,9,-1,-11,-3.5,10.030000000000001,2.110000000000001,-0.7399999999999993,12.89,6.439999999999998,-13,midwest,south
Houston,1,UC-San Diego,12,-5.599999999999994,-3.1000000000000014,-2.8000000000000114,-2.4099999999999984,15.05,3.6500000000000004,12.04,11.199999999999989,-12.929999999999993,midwest,south
Houston,1,Yale,13,-7.5,-11.200000000000003,-2,3.8100000000000005,16.37,2.26,19.42,11.759999999999991,-21.429999999999993,midwest,south
Houston,1,UNC,11,-7,-16.299999999999997,-7.200000000000003,9.32,1.33,-7.1000000000000005,17.759999999999998,4.059999999999988,-13.759999999999991,midwest,south
Houston,1,Lipscomb,14,-5.099999999999994,-8.799999999999997,-7.1000000000000085,3.74,17.580000000000002,6.45,16.93,13.989999999999995,-21.03,midwest,south
Houston,1,New Mexico,10,-7,-12.299999999999997,-8.400000000000006,5.26,6.930000000000001,-4.12,17.59,12.209999999999994,-10.379999999999995,midwest,south
Houston,1,Bryant,15,-8.200000000000003,-15.400000000000006,-11.900000000000006,7.24,20.310000000000002,3.46,26.72,21.83999999999999,-23.819999999999993,midwest,south
Houston,1,Norfolk State,16,-3.0999999999999943,-10.5,-4.200000000000003,7.450000000000001,20.200000000000003,9.24,22.83,20.58,-27.53,midwest,west
Houston,1,Oklahoma,9,-4.599999999999994,-16.299999999999997,-4.300000000000011,11.74,1.2800000000000011,-3.169999999999999,16.19,4.829999999999998,-16.25,midwest,west
Houston,1,Colorado State,12,-1,-8.599999999999994,-2.6000000000000085,7.59,7.150000000000001,1.4900000000000002,13.25,8.219999999999999,-14.469999999999999,midwest,west
Houston,1,Grand Canyon,13,-5,-10.599999999999994,-5.700000000000003,5.710000000000001,15.790000000000001,2.1800000000000006,20.5,17.89,-17.659999999999997,midwest,west
Houston,1,Drake,11,4.1000000000000085,0.10000000000000142,-4.300000000000011,4.07,12.64,12.26,7.15,11.259999999999991,-16.179999999999993,midwest,west
Houston,1,UNC Wilmington,14,-5.200000000000003,-11.400000000000006,-2.5,6.27,17.19,6.2700000000000005,19.85,14.539999999999992,-24.659999999999997,midwest,west
Houston,1,Arkansas,10,-2.3999999999999915,-12.700000000000003,-8.100000000000009,10.29,1.5,-0.8500000000000005,12.64,10.769999999999996,-9.239999999999995,midwest,west
Houston,1,Omaha,15,-3.8999999999999915,-16.5,-3.9000000000000057,12.71,15.600000000000001,5.42,24.14,16.64999999999999,-27.78,midwest,west
Gonzaga,8,Duke,1,3.8999999999999915,7.699999999999996,2.700000000000003,-3.789999999999999,-2.920000000000001,3.2200000000000024,-9.939999999999998,-5.230000000000004,6.189999999999998,midwest,east
Gonzaga,8,Mississippi State,8,6.799999999999997,-4.6000000000000085,1.0999999999999943,11.39,-5.319999999999999,5.760000000000002,0.3100000000000005,4.309999999999988,-3.719999999999999,midwest,east
Gonzaga,8,Oregon,5,10.399999999999991,-1.3000000000000114,1.5,11.73,-5.55,8.260000000000002,-2.079999999999999,6.75,-1.4599999999999937,midwest,east
Gonzaga,8,Arizona,4,4.8999999999999915,-2.8000000000000114,-3.5,7.710000000000001,-7.21,1.1300000000000026,-0.6299999999999999,0.47999999999998977,0.23999999999999488,midwest,east
Gonzaga,8,BYU,6,5.599999999999994,-1.3000000000000114,-0.10000000000000853,6.91,-3.05,3.6900000000000013,0.16999999999999993,0.5799999999999983,-4.170000000000002,midwest,east
Gonzaga,8,Wisconsin,3,6.8999999999999915,-0.8000000000000114,3.799999999999997,7.710000000000001,-5.0200000000000005,5.170000000000002,-2.4799999999999995,1.7800000000000011,-1.4599999999999937,midwest,east
Gonzaga,8,Saint Mary's,7,13.099999999999994,8.899999999999991,6,4.15,0.8499999999999996,15.8,-9.95,7.799999999999997,1.8599999999999994,midwest,east
Gonzaga,8,Alabama,2,-4.5,-11.800000000000011,-4.1000000000000085,7.300000000000001,-9.720000000000002,-7.469999999999999,5.05,-2.940000000000012,-0.3100000000000023,midwest,east
Gonzaga,8,Houston,1,12.399999999999991,11.099999999999994,5.700000000000003,1.2599999999999998,-6.080000000000001,9.810000000000002,-14.629999999999999,-0.5,9.549999999999997,midwest,midwest
Gonzaga,8,Clemson,5,10.299999999999997,3.8999999999999915,2,6.33,-1.21,10.200000000000003,-5.079999999999999,4.409999999999997,-0.980000000000004,midwest,midwest
Gonzaga,8,Purdue,4,8.699999999999989,-1.5,1.5,10.21,-7.28,6.550000000000001,-3.62,-1.3900000000000006,-4.730000000000004,midwest,midwest
Gonzaga,8,Illinois,6,2.799999999999997,-5,-0.29999999999999716,7.789999999999999,-5.86,0.20000000000000284,1.7199999999999998,1.539999999999992,-1.4599999999999937,midwest,midwest
Gonzaga,8,Kentucky,3,1.2999999999999972,-8.300000000000011,-4.1000000000000085,9.58,-7.580000000000001,-0.5599999999999987,2.5500000000000003,-0.980000000000004,-3.7900000000000063,midwest,midwest
Gonzaga,8,UCLA,7,11.799999999999997,3.8999999999999915,5,7.970000000000001,-3.5599999999999996,11.380000000000003,-6.9799999999999995,5.289999999999992,-0.04999999999999716,midwest,midwest
Gonzaga,8,Tennessee,2,11.899999999999991,6.599999999999994,-0.5,5.289999999999999,-6.54,10.910000000000002,-12.16,3.759999999999991,6.8700000000000045,midwest,midwest
Gonzaga,8,Auburn,1,2.799999999999997,0,-1.1000000000000085,2.76,-8.760000000000002,-0.6999999999999993,-5.3,-5.739999999999995,2.950000000000003,midwest,south
Gonzaga,8,Louisville,8,8,0.6999999999999886,-0.6000000000000085,7.32,-3.0200000000000005,6.510000000000002,-2.21,5.269999999999996,-0.39000000000000057,midwest,south
Gonzaga,8,Michigan,5,8.299999999999997,-1.6000000000000085,0.8999999999999915,9.969999999999999,-6.510000000000001,5.630000000000001,-2.169999999999999,6.859999999999999,1.7999999999999972,midwest,south
Gonzaga,8,Texas A&M,4,12.299999999999997,1.6999999999999886,2,10.620000000000001,-7.05,9.970000000000002,-6.3999999999999995,6.909999999999997,3,midwest,south
Gonzaga,8,Ole Miss,6,9.399999999999991,-2.1000000000000085,1.2000000000000028,11.55,-5.86,7.530000000000001,-1.8500000000000005,6.319999999999993,-1.0100000000000051,midwest,south
Gonzaga,8,Iowa State,3,6.199999999999989,1.5,1.8999999999999915,4.699999999999999,-4.11,4.700000000000001,-4.11,3.6400000000000006,3.3100000000000023,midwest,south
Gonzaga,8,Marquette,7,9.699999999999989,1.0999999999999943,0.3999999999999915,8.67,-3.8899999999999997,7.450000000000001,-2.669999999999999,5.36999999999999,-0.7399999999999949,midwest,south
Gonzaga,8,Michigan State,2,8.399999999999991,2.3999999999999915,3.3999999999999915,6.09,-4.95,7.300000000000001,-6.159999999999999,4.609999999999999,3.469999999999999,midwest,south
Gonzaga,8,Florida,1,1.1999999999999886,0.3999999999999915,-3.299999999999997,0.8200000000000003,-5.21,-0.5399999999999991,-3.8500000000000005,-3.1700000000000017,3.069999999999993,midwest,west
Gonzaga,8,UConn,8,9.199999999999989,1.5999999999999943,3.799999999999997,7.640000000000001,-1.8099999999999996,8.490000000000002,-2.669999999999999,1.309999999999988,-5.909999999999997,midwest,west
Gonzaga,8,Memphis,5,6.5,-3.6000000000000085,-2.200000000000003,10.09,0.9199999999999999,7.880000000000001,3.13,10.579999999999998,-4.570000000000007,midwest,west
Gonzaga,8,Maryland,4,4.8999999999999915,2.5999999999999943,3.5,2.33,-2.2199999999999998,4.730000000000002,-4.62,4.189999999999998,3.569999999999993,midwest,west
Gonzaga,8,Missouri,6,2.0999999999999943,-4.200000000000003,1.3999999999999915,6.390000000000001,-3.1900000000000004,2.030000000000001,1.17,-1.6000000000000085,-5.760000000000005,midwest,west
Gonzaga,8,Texas Tech,3,5.699999999999989,2,2.5999999999999943,3.67,-3.9400000000000004,3.6900000000000013,-3.9699999999999998,-2.730000000000004,-0.6500000000000057,midwest,west
Gonzaga,8,Kansas,7,10.399999999999991,0.29999999999999716,-0.10000000000000853,10.059999999999999,-7.170000000000001,7.320000000000002,-4.430000000000001,6.530000000000001,3.549999999999997,midwest,west
Gonzaga,8,St. John's (NY),2,7.8999999999999915,3.6999999999999886,0.20000000000000284,4.18,-2.2700000000000005,6.580000000000002,-4.669999999999999,9.449999999999989,6.980000000000004,midwest,west
Gonzaga,8,Mount St. Mary's,16,16.19999999999999,-0.20000000000000284,0.5,16.44,13.94,22.85,8.61,27.53,-16.650000000000006,midwest,east
Gonzaga,8,Baylor,9,10.099999999999994,0.3999999999999915,3,9.7,-6.96,7.170000000000002,-2.9699999999999998,0.9399999999999977,-4.040000000000006,midwest,east
Gonzaga,8,Liberty,12,10,6.699999999999996,3.799999999999997,3.3200000000000003,7.89,15.980000000000002,-0.71,12.959999999999994,-7.030000000000001,midwest,east
Gonzaga,8,Akron,13,2,-4.900000000000006,2.8999999999999915,6.9399999999999995,10.99,8.770000000000001,11.16,13.269999999999996,-14.700000000000003,midwest,east
Gonzaga,8,VCU,11,9.5,7.199999999999996,3.5999999999999943,2.26,5.49,12.39,-3.71,8.97999999999999,-1.5499999999999972,midwest,east
Gonzaga,8,Montana,14,9.699999999999989,-3.3000000000000114,2.5999999999999943,13.06,8.629999999999999,15.630000000000003,9.22,15.86999999999999,-18.72,midwest,east
Gonzaga,8,Vanderbilt,10,7,-5.200000000000003,2,12.16,-3.5599999999999996,5.540000000000001,3.0500000000000003,5.280000000000001,-6.489999999999995,midwest,east
Gonzaga,8,Robert Morris,15,9.699999999999989,-0.8000000000000114,1.0999999999999943,10.59,12.41,16.75,6.9,19.92,-12.900000000000006,midwest,east
Gonzaga,8,SIU-Edwardsville,16,14,3.5,2.0999999999999943,10.52,15.079999999999998,23.8,5.65,25.959999999999994,-14.849999999999994,midwest,midwest
Gonzaga,8,Georgia,9,11,0.29999999999999716,-0.7999999999999972,10.75,-4.3500000000000005,10.55,-4.1499999999999995,7.589999999999989,-1.0900000000000034,midwest,midwest
Gonzaga,8,McNeese State,12,9.399999999999991,5.599999999999994,2.200000000000003,3.789999999999999,8.92,14.980000000000002,-0.29000000000000004,10.769999999999996,-8.61,midwest,midwest
Gonzaga,8,High Point,13,4.3999999999999915,0.7999999999999972,0.5,3.5600000000000005,12.41,11.410000000000002,6.8100000000000005,8.14,-16.599999999999994,midwest,midwest
Gonzaga,8,Xavier,11,8.599999999999994,-1.3000000000000114,-1.7000000000000028,9.84,-1.7600000000000007,7.140000000000002,0.9400000000000004,6.890000000000001,-4.079999999999998,midwest,midwest
Gonzaga,8,Troy,14,12.699999999999989,4.199999999999989,-1.4000000000000057,8.55,9.29,18.880000000000003,0.96,18.22,-8.780000000000001,midwest,midwest
Gonzaga,8,Utah State,10,5.699999999999989,-0.4000000000000057,0.5,6.09,1.63,6.040000000000001,3.33,2.3999999999999915,-9.719999999999999,midwest,midwest
Gonzaga,8,Wofford,15,11.299999999999997,-0.20000000000000284,2.299999999999997,11.5,9.64,18.25,5.640000000000001,14.399999999999991,-18.540000000000006,midwest,midwest
