seed1,team1,seed2,team2,score1,score2,winner,region,year,team1_win,std_MOV_game,std_seed_diff,std_PPG_diff,std_PPG_Allowed_diff,std_Pace_diff,std_MOV_diff,std_SOS_diff,std_OSRS_diff,std_DSRS_diff,std_Adj_ORtg_diff,std_Adj_DRtg_diff
2,UConn,15,Vermont,95,52,UConn,region3,2023,1,1.9993875469634574,1.6061771598495056,1.6925833658090008,0.6705353969635073,1.6285659884373265,1.1383641610805841,1.5998376737131892,1.7752758837254388,0.6440171166407175,1.2871881800487428,-1.796149726941761
1,Virginia Tech,9,South Dakota State,72,60,Virginia Tech,region3,2023,1,-0.3775322723813395,0.44415188343105305,-0.16022782824015544,0.24224978297513897,-0.8032293789125274,-0.30074440286455234,0.6472784550114556,0.3095973010808795,-0.018216170666426022,0.4778198710724811,0.21585459912868288
12,Toledo,4,Tennessee,47,94,Tennessee,region3,2023,0,2.3060868784918185,0.44415188343105305,-0.6754480533233437,-1.3970503257389575,-0.9579799931984279,0.24358635060742195,-2.3531872529916904,-1.3514000824749373,-0.7548718654995152,-1.2823861655918585,1.042772719522421
6,UNC,3,Ohio State,69,71,Ohio State,region3,2023,0,-1.1442806012022417,-0.7178733929873995,-1.458186472199726,-0.20080430046110323,-1.0243016850352413,-1.220099019932603,-0.694354247385352,-1.2301134077155274,-0.6463917460549166,-1.208930890491492,0.9096829391986953
7,Baylor,2,UConn,58,77,UConn,region3,2023,0,0.15919155779329205,-0.25306328242001846,-0.8042531095941418,0.4933137635890089,0.10316707619059866,-1.0416896090956347,-0.8563084807461094,-0.9347724789182625,-0.9402971859455156,-1.229335133574927,0.8568384675995696
1,Virginia Tech,4,Tennessee,73,64,Virginia Tech,region3,2023,1,-0.6075567710276102,-0.7178733929873995,-0.42774602203334944,-1.1607548145729614,-1.201159529933412,0.3218680308726224,-1.0297624229845537,-0.6701470067159134,0.1167532802704585,-0.25877330423952816,0.4732267478429464
3,Ohio State,2,UConn,73,61,Ohio State,region3,2023,1,-0.3775322723813395,-1.1826835035547805,-0.3583894532721522,1.0249786637124998,0.899027378232371,-0.9570361641576856,-0.5783988495353419,-0.6937742810196943,-0.8784887457968488,-0.8450552221702311,0.9644846134496414
1,Virginia Tech,3,Ohio State,84,74,Virginia Tech,region3,2023,1,-0.53088193814552,-0.95027844827109,-0.7249884595813425,-0.31895205604410076,-1.8422692176892839,-0.4727820490287718,-0.913807025134544,-0.7756821652728026,-0.6274707949889982,-0.43016894614038326,1.2110921475788978
1,Stanford,16,Sacred Heart,92,49,Stanford,region4,2023,1,1.9993875469634574,2.070987270416887,0.83058029691982,0.5523876413805088,-0.6926932258511704,0.41653424886774826,2.4881901845145036,1.5145882905737198,1.5522227678048,1.836742460429263,-1.7785349030753848
8,Ole Miss,9,Gonzaga,71,48,Ole Miss,region4,2023,1,0.46589088932165296,-1.1826835035547805,-1.458186472199726,-0.1121934837738546,0.4126683047623995,-1.2665218768340591,-0.05995364096629,-1.2687046224117031,0.1520723889268394,-1.598651933385103,-0.21962299090115428
5,Louisville,12,Drake,83,81,Louisville,region4,2023,1,-1.1442806012022417,0.21174682814736254,-1.0915874658905342,-0.9687647117505902,-0.9137655319738844,-0.40997465439739017,0.6261956554023631,-0.48664184295654617,0.9883784260404321,-0.0635727120746648,-0.4075144454758276
4,Texas,13,East Carolina,79,40,Texas,region4,2023,1,1.6926882154350966,0.6765569387147435,1.1179146532162139,-0.7324692005845931,-0.20633415238119904,1.4778881929284882,0.40099302321432756,0.9940006800804079,0.9379225565313164,1.3450002021184755,-0.9203015402525354
6,Colorado,11,Middle Tennessee,82,60,Colorado,region4,2023,1,0.38921605643956275,-0.25306328242001846,0.05774995929503833,1.3203480526699947,0.01473815374151495,-0.7540499467258288,1.018144066316859,0.5072788294225156,-0.5644009581026035,-0.006440831441046118,-0.10708383842153398
3,Duke,14,Iona,89,49,Duke,region4,2023,1,1.7693630483171867,1.1413670492821246,0.7314994844038231,-0.762006139480344,-0.11790522993211533,1.1429154215611188,2.101033318965711,1.1672673583081365,2.432677690738869,1.2286960165428955,-2.903926427871596
7,Florida State,10,Georgia,54,66,Georgia,region4,2023,0,-0.3775322723813395,-0.7178733929873995,1.1971793032290117,0.7000723358592551,1.363279221090069,0.6732253399699168,-0.6234393759729492,0.793956424308394,-1.2064518976061007,0.3254681893828322,0.3694950072965142
2,Iowa,15,Southeastern Louisiana,95,43,Iowa,region4,2023,1,2.6894610429022694,1.6061771598495056,2.405965215924184,2.0735399945116075,1.7391021414986836,0.9299164310720855,1.6007959827863296,2.5376492679274447,-0.25283596388381396,2.321003162942791,-0.503417375414982
1,Stanford,8,Ole Miss,49,54,Ole Miss,region4,2023,0,-0.9142561025559711,0.21174682814736254,0.5729701843782267,0.10933355794426651,-0.33897753605482933,0.4538545848081345,-0.18549212954770553,0.5435073166883134,-0.5328660396594063,0.675741028981802,0.4781197544724949
5,Louisville,4,Texas,73,51,Louisville,region4,2023,1,0.38921605643956275,-1.1826835035547805,-0.9825985721229359,0.8477570303380025,-0.11790522993211533,-1.4285467499411018,-0.5506078864142654,-1.0151052115511185,-1.1257225063915155,-1.0252927027405754,1.3872403862426523
6,Colorado,3,Duke,61,53,Colorado,region4,2023,1,-0.6842316039097004,-0.7178733929873995,0.3748085593462312,0.965904785921001,0.03684538435378824,-0.24977028548256155,-0.5515661954874057,0.14184365352403325,-1.346466935493897,-0.038407478938427796,1.079959569906991
10,Georgia,2,Iowa,66,74,Iowa,region4,2023,0,-0.6842316039097004,0.44415188343105305,-3.073203716210488,-0.7177007311367192,-1.4443390666683993,-2.3815806945651103,-1.0546784588862088,-2.8249544232207566,-0.21120987153879361,-2.643349179256983,1.0476657261519695
8,Ole Miss,5,Louisville,62,72,Louisville,region4,2023,0,-0.53088193814552,-0.7178733929873995,-0.8042531095941418,-0.5552475672100968,-0.53794261156527,-0.39450036876357153,-0.8112679543085023,-0.9702133903739343,-0.1077753390451065,-1.0837848662464218,0.16790313415910707
6,Colorado,2,Iowa,77,87,Iowa,region4,2023,0,-0.53088193814552,-0.485468337703709,-1.8842339660185157,-1.1016809367814637,-1.753840295240197,-1.0489716258644908,-0.618647830607246,-1.6467410112722016,0.32236094852010483,-1.3653634207978271,0.25597725349098227
5,Louisville,2,Iowa,83,97,Iowa,region4,2023,0,-0.22418260661715905,-0.7178733929873995,-2.0625794285473114,-1.249365631260211,-1.2232667605456853,-1.1263430540335841,-0.9243484249390902,-1.9279055754871979,0.26307530184689404,-1.5047924152013015,0.5847872989966578
1,Virginia Tech,3,LSU,72,79,LSU,final four,2023,0,-0.7609064367917906,-0.95027844827109,-1.3789218221869282,-0.21557276990897714,-1.1127306074843282,-1.1354455749946537,-0.40590321637003823,-1.2876064418547282,-0.09263857819237166,-0.5396717173548186,1.105403204380645
1,South Carolina,2,Iowa,73,77,Iowa,final four,2023,0,-0.9909309354380613,-1.1826835035547805,-0.8736096783553391,-2.2388530842678183,-1.5990896809542996,0.5849308866475397,-0.7432280101155211,-0.9371352063486402,1.2873294528819428,-0.7178687736168182,-0.8292916169429289
3,LSU,2,Iowa,102,85,LSU,championship,2023,1,0.0058418920291116155,-1.1826835035547805,-0.8240692720973402,-1.249365631260211,-0.869551070749341,0.011472066100141818,-1.2137577650275444,-1.0198306664118744,0.004488970612676006,-1.1810450916107966,0.117994466537708
1,NC State,16,Longwood,96,68,NC State,region1,2022,1,0.849265053732104,2.070987270416887,0.9098449469326193,-1.1607548145729614,-1.4001246054438559,1.5488878564248327,2.1508653907690203,1.694943151092583,2.6445923426771554,2.046226022752531,-2.632853860594596
8,Washington State,9,Kansas State,40,50,Kansas State,region1,2022,0,-0.53088193814552,-1.1826835035547805,-0.5763672408073474,0.5966930497241325,-0.980087223810698,-0.8914980132379828,-0.5774405404622014,-0.5921770015134354,-1.0929261912105905,-0.4546540378405054,1.4234486353013134
5,Notre Dame,12,UMass,89,78,Notre Dame,region1,2022,1,-0.4542071052634297,0.21174682814736254,1.7223076095637992,-1.4708926729783312,0.7442767639464706,2.4828065070305945,0.725859799008983,1.4696964693965353,1.9962344194850181,1.3790072739242016,-2.542822538610899
4,Oklahoma,13,IU Indianapolis,78,72,Oklahoma,region1,2022,1,-0.8375812696738808,0.6765569387147435,0.8702126219262197,-0.8653854256154666,3.153964900684054,1.3313376054552641,1.1618904272879456,1.1404897807638512,1.5017668982956842,1.1416379127202387,-1.7403694513649046
6,Kentucky,11,Princeton,62,69,Princeton,region1,2022,0,-0.7609064367917906,-0.25306328242001846,-0.7943450283425412,2.7085841807702207,0.7221695333341973,-2.3970549801989285,0.3808685326783752,-0.5512230593868814,-1.9847336847842105,-1.2483790937861332,1.384304582264923
3,Indiana,14,Charlotte,85,51,Indiana,region1,2022,1,1.3093140510246455,1.1413670492821246,1.1674550594742128,0.22748131352726508,0.456882765986943,0.9326471873604064,0.5821134380378965,0.9152430990678039,0.5443667743602141,1.3463604849907052,-0.20983697764205733
7,UCF,10,Florida,69,52,UCF,region1,2022,1,0.0058418920291116155,-0.7178733929873995,-1.369013740935329,-0.9687647117505902,-2.1738776768733516,-0.6511914598657399,-0.5736073041696392,-1.2285382560952753,0.15585657914002324,-1.0701820375241324,0.3792810205556125
2,UConn,15,Mercer,83,38,UConn,region1,2022,1,2.152737212727638,1.6061771598495056,1.1575469782226135,-1.0278385895420878,-0.2726558442180126,1.6981692001863773,1.504965075472272,1.3547104011181337,1.9382101695495353,1.555163905877858,-2.1621466228320068
1,NC State,9,Kansas State,89,57,NC State,region1,2022,1,1.1559643852604649,0.44415188343105305,-0.15031974698855624,0.4342398857975112,-0.427406458503913,-0.39996188134021327,-0.277489800569201,-0.11963151543781168,-0.7737928165654337,-0.2533321727506122,0.6640540063953477
5,Notre Dame,4,Oklahoma,108,64,Notre Dame,region1,2022,1,2.0760623798455478,-1.1826835035547805,-0.11068742198215802,-1.1607548145729603,-2.1075559850365413,0.6176999621073912,-0.6981874836779141,-0.3976457764123038,0.5279686167697514,-0.2628541528562144,-0.2528954359820861
11,Princeton,3,Indiana,55,56,Indiana,region1,2022,0,-1.220955434084332,0.44415188343105305,-1.3392894971805285,-1.1902917534687112,-0.5821570727898134,-0.5028203682003022,-1.5740819765284013,-1.3789652358293487,-0.606027050447624,-1.2470188109139044,0.9233833577614318
7,UCF,2,UConn,47,52,UConn,region1,2022,0,-0.9142561025559711,-0.25306328242001846,-1.8644178035153174,1.1135894803997475,-0.980087223810698,-2.391593467622287,-1.0153877868874452,-1.8617492074366107,-1.6416337721222238,-2.0319020281900433,1.98516579637351
1,NC State,5,Notre Dame,66,63,NC State,region1,2022,1,-1.0676057683201514,-0.485468337703709,-0.8339773533489394,-0.0383511365344809,-1.0243016850352413,-0.7431269215725451,-0.30815569090969946,-0.7016500391209546,-0.3600546865906848,-0.4954625240073763,0.7550639297049551
3,Indiana,14,Charlotte,85,51,Indiana,region1,2022,1,1.3093140510246455,1.1413670492821246,1.1674550594742128,0.22748131352726508,0.456882765986943,0.9326471873604064,0.5821134380378965,0.9152430990678039,0.5443667743602141,1.3463604849907052,-0.20983697764205733
1,NC State,2,UConn,87,91,UConn,region1,2022,0,-0.9909309354380613,-1.1826835035547805,-0.9429662471165376,0.5376191719326338,-0.07369076870757191,-1.1937017091455004,-0.488317796660128,-0.9261091450068759,-0.6804494579735696,-1.0858252905547665,0.8069297999781719
1,South Carolina,16,Howard,79,21,South Carolina,region2,2022,1,3.149510040194811,2.070987270416887,2.306884403408187,-0.1417304226696045,-0.8916583013616143,2.2088206261023933,1.8346233966326304,2.2958634942187506,1.7527848491035354,2.472674703196326,-2.010463417315995
8,Miami (FL),9,South Florida,78,66,Miami (FL),region2,2022,1,-0.3775322723813395,-1.1826835035547805,-0.08096317822735899,0.0502596801527667,0.7221695333342004,-0.09775818543269572,0.1920816452696817,0.04812213211903461,-0.006863600026875008,-0.07105426787192433,-0.27638186780392093
5,UNC,12,Stephen F. Austin,79,66,UNC,region2,2022,1,-0.30085743949924926,0.21174682814736254,-1.0915874658905342,-0.8801538950633404,0.3684538435378561,-0.463679528067702,1.2222638988958017,-0.13144515258970244,1.6468275231343918,0.25201291428246575,-1.1541872571449654
4,Arizona,13,UNLV,72,67,Arizona,region2,2022,1,-0.9142561025559711,0.6765569387147435,-1.220392522161331,1.0102101942646249,-1.2895884523824988,-1.7516862440590795,1.08618401050984,-0.5512230593868814,-0.16453819224286156,-0.8572977680202917,-0.08946901455515922
6,Georgia,11,Dayton,70,54,Georgia,region2,2022,1,-0.0708329408529786,-0.25306328242001846,-0.3484813720205516,-0.2746466477004769,0.5453116884360267,-0.14964255491079365,0.6175708737440977,-0.010158477830292391,0.9959468064667993,-0.011881962929962046,-1.0015254503030444
3,Iowa State,14,UT Arlington,78,71,Iowa State,region2,2022,1,-0.7609064367917906,1.1413670492821246,0.2261873405722347,-0.34848899493985064,-0.5821570727898134,0.4219957614443902,1.2960536975276262,0.6608561123970932,1.1851563171259831,0.9566394420970933,-0.9212801415784443
7,Colorado,10,Creighton,74,84,Creighton,region2,2022,0,-0.53088193814552,-0.7178733929873995,-0.14041166573695704,0.24224978297513897,-0.2947630748302859,-0.27434709207745,-0.09924431296505341,-0.2283169772352053,-0.19228892047287527,-0.5709582234160854,-0.2000509643829604
2,Iowa,15,Illinois State,98,58,Iowa,region2,2022,1,1.7693630483171867,1.6061771598495056,1.335892440751409,0.5080822330368859,2.1370322925195713,0.9153523975343739,1.214597426310677,1.6839170897508178,0.2454157475187036,1.387849112593689,-0.9839106264366683
1,South Carolina,8,Miami (FL),49,33,South Carolina,region2,2022,1,-0.0708329408529786,0.21174682814736254,1.5439621470350051,-0.5404790977622218,-0.22844138299347233,1.7509638217605823,-0.08774460408736656,1.1696300857385147,0.39173776909513924,0.8886252984856428,-0.9075797230157084
5,UNC,4,Arizona,63,45,UNC,region2,2022,1,0.08251672491120184,-1.1826835035547805,-0.5268268345493485,-0.46663675052284814,1.2527430680287122,-0.1987961681005706,-0.7336449193841157,-0.7126761004627195,-0.14561724117694314,-0.6144872753274147,0.45952632928021125
6,Georgia,3,Iowa State,44,67,Iowa State,region2,2022,0,0.46589088932165296,-0.7178733929873995,-1.5275430409609245,-0.30418358659622474,0.10316707619059866,-1.2109964989715332,-0.9348898247436366,-1.5349052462343045,-0.49754693100302516,-1.7122355532162254,0.6572037971139801
10,Creighton,2,Iowa,64,62,Creighton,region2,2022,1,-1.1442806012022417,0.44415188343105305,-2.0625794285473114,-1.3232079784995847,-1.8422692176892839,-1.080830449228235,-1.1112186942015028,-1.8853764817403917,0.012057351039043424,-1.305510974419751,1.0046072678119409
1,South Carolina,5,UNC,69,61,South Carolina,region2,2022,1,-0.6842316039097004,-0.485468337703709,1.4250651720158076,-0.8506169561675916,-1.090623376872055,1.8438095355634943,-0.5266501595857508,0.8908282489538968,0.38921497561968355,0.7593984256238874,-0.6541219796050832
3,Iowa State,10,Creighton,68,76,Creighton,region2,2022,0,-0.6842316039097004,0.21174682814736254,-0.12059550323375723,0.9511363164731261,0.456882765986943,-0.7021655772477309,-0.19220029305968958,-0.3385775906528507,-0.7309053274826853,-0.6478142056970251,0.4830127611020447
1,South Carolina,10,Creighton,80,50,South Carolina,region2,2022,1,1.0026147194962844,0.6765569387147435,0.8702126219262197,-0.8949223645112154,0.03684538435378509,1.3595554204345803,-0.22382449247332847,0.48128882768835624,0.7726795838889626,0.07653642376492346,-1.2853198348168715
1,Stanford,16,Montana State,78,37,Stanford,region3,2022,1,1.846037881199277,2.070987270416887,1.5439621470350038,0.31609213021451266,0.1694887680274154,1.2202868497302122,1.0373102477796705,1.6421755718141382,0.3803851984555879,1.9149587255824316,-0.5523474417104695
8,Kansas,9,Georgia Tech,77,58,Kansas,region3,2022,1,0.15919155779329205,-1.1826835035547805,-0.26921672200775376,-0.37802593383560057,2.1812467537441114,-0.01947650516749539,-0.1538679301340665,-0.222016370754197,0.07891137813862176,-0.01120182149384816,0.14343810101136195
5,Virginia Tech,12,Florida Gulf Coast,81,84,Florida Gulf Coast,region3,2022,0,-1.0676057683201514,0.21174682814736254,-0.28903288451095355,1.010210194264626,-0.2505486136057425,-0.8860365006613411,0.9424376495387535,0.24974153951130043,-0.03713712173234445,0.1839987706710152,0.004476712732177451
4,Maryland,13,Delaware,102,71,Maryland,region3,2022,1,1.0792895523783748,0.6765569387147435,0.7215914031522231,1.0249786637124998,0.03684538435378509,0.027856603830067606,1.6755440904912946,0.9002791586754091,0.7537586328230442,1.0348557072502618,-0.8165697997061019
6,Ohio State,11,Missouri State,63,56,Ohio State,region3,2022,1,-0.7609064367917906,-0.25306328242001846,0.6720509968942243,0.0797966190485166,1.1864213761918985,0.5712771052059351,1.027727157048265,0.9073673409665434,0.6086980079843366,0.7192700808931313,-1.042626705991254
3,LSU,14,Jackson State,83,77,LSU,region3,2022,1,-0.8375812696738808,1.1413670492821246,1.1179146532162139,0.8772939692337524,-0.759014917687984,0.48662366026798576,0.9424376495387535,1.4122034352573347,0.18234591063230887,0.9641209978943529,-0.8106981917506432
7,Utah,10,Arkansas,92,69,Utah,region3,2022,1,0.46589088932165296,-0.7178733929873995,0.46398129061062976,-0.9835331811984641,-0.6263715340143569,1.035505674220495,-0.2688650189109356,0.2418657814100402,0.3766010082424042,0.6424140986121916,0.052428177701756035
2,Texas,15,Fairfield,70,52,Texas,region3,2022,1,0.08251672491120184,1.6061771598495056,0.43425704685582933,0.3899344774538864,0.6337406108851136,0.1598431577655799,1.7225012350751827,0.9711609815867528,1.1611897791091534,1.0913074464477657,-1.3440359143714566
1,Stanford,8,Kansas,91,65,Stanford,region3,2022,1,0.6959153879679236,0.21174682814736254,0.6026944281330257,-0.6143214450015956,-1.4885535278929396,0.9308266831681924,-0.594690103778732,0.3277115447137786,-0.06488784996235816,0.3159462092772291,-0.11980565565836165
12,Florida Gulf Coast,4,Maryland,65,89,Maryland,region3,2022,0,0.5425657222037432,0.44415188343105305,-0.6159995658137456,-2.6819071677040593,-1.0685161462597847,1.0782875227375233,-2.564015249082617,-1.4396085732090536,-0.01821617066642591,-0.7879233415366134,0.980142234664197
6,Ohio State,3,LSU,79,64,Ohio State,region3,2022,1,-0.14750777373506882,-0.7178733929873995,-0.9726904908713382,0.12410202739214145,0.05895261496605838,-0.9688694414070762,-0.08391136779480433,-0.9788767242853207,0.03223969884268972,-0.6206085482524445,0.4428901067397453
7,Utah,2,Texas,56,78,Texas,region3,2022,0,0.38921605643956275,-0.25306328242001846,-0.5862753220589452,0.6557669275156313,0.2579176904764991,-0.9470233911005088,-0.4566935972464888,-0.7087382214120892,-1.0967103814237742,-0.6845418432472078,1.3402675225989853
1,Stanford,4,Maryland,72,66,Stanford,region3,2022,1,-0.8375812696738808,-0.7178733929873995,-0.3583894532721522,-1.9434836953103223,-0.8032293789125274,0.8616475238640617,-0.7393947738229588,-0.30313667919717885,0.66041527423118,0.22616753971011389,-0.10512663576971487
6,Ohio State,2,Texas,63,66,Texas,region3,2022,0,-1.0676057683201514,-0.485468337703709,-0.3980217782785504,0.9511363164731261,1.0537779925182713,-0.9533951557732577,-0.33211341773821373,-0.6189545790577208,-0.8494766208291072,-0.8110481503645058,0.8147586105854497
1,Stanford,2,Texas,59,50,Stanford,region3,2022,1,-0.6075567710276102,-1.1826835035547805,-0.576367240807346,0.3603975385581365,-0.05158353809529862,-0.75678070301415,-0.36373761715185293,-0.5079063898299492,-0.7611788491881548,-0.411124985929177,0.9361051749982581
1,Louisville,16,Albany (NY),83,51,Louisville,region4,2022,1,1.1559643852604649,2.070987270416887,0.9197530281842192,1.7929390750019867,1.6948876802741402,-0.26433431902027327,1.779041470390477,1.316119186421958,0.15207238892683952,1.04981881884478,-0.8870290951716037
8,Nebraska,9,Gonzaga,55,68,Gonzaga,region4,2022,0,-0.30085743949924926,-1.1826835035547805,-1.0717713033873344,0.5966930497241336,1.6506732190495967,-1.3502650696759013,0.17483208195315134,-0.9032694465132208,-0.24022199650653506,-1.2266145678304685,0.07297880554586016
5,Oregon,12,Belmont,70,73,Belmont,region4,2022,0,-1.0676057683201514,0.21174682814736254,-1.3888299034385272,0.7591462136507549,-0.16211969115665562,-1.7407632189057958,0.7201099445701394,-0.6291930645893592,-0.5025925179539367,-0.8130885746728495,0.47616255182067574
4,Tennessee,13,Buffalo,80,67,Tennessee,region4,2022,1,-0.30085743949924926,0.6765569387147435,0.7116833219006226,0.9215993775773772,-0.29476307483028275,0.08065122540427248,1.6228370914685628,1.1050488693081795,0.5784244862788671,1.0069699083695673,-1.006418456932593
6,BYU,11,Villanova,57,61,Villanova,region4,2022,0,-0.9909309354380613,-0.25306328242001846,-0.2593086407561531,0.9215993775773772,-0.02947630748302848,-0.8095753245883546,-0.6847711566539462,-0.4850666913362941,-1.2947496692470533,-0.8436949392980023,1.0633233473665267
3,Michigan,14,American,74,39,Michigan,region4,2022,1,1.3859888839067356,1.1413670492821246,0.5927863468814264,-0.23034123935685313,0.456882765986943,0.6896098776998426,1.5624636198607067,0.7789924839159991,1.717465740447154,1.2218946021817498,-1.477125694695181
7,Ole Miss,10,South Dakota,61,75,South Dakota,region4,2022,0,-0.22418260661715905,-0.7178733929873995,-0.5565510783041475,-0.747237670032468,0.7000623027219303,-0.044963563858490915,0.7239431808627019,0.10404001463798332,1.1977702845032623,0.13570872870688575,-1.2745552202318635
2,Baylor,15,Hawaii,89,49,Baylor,region4,2022,1,1.7693630483171867,1.6061771598495056,1.1971793032290117,0.6262299886198824,0.8327056863955574,0.7087251717180891,0.8830224870040375,1.1735679647891446,0.21892641602641774,0.7355934753598791,-1.1072143935012972
1,Louisville,9,Gonzaga,68,59,Louisville,region4,2022,1,-0.6075567710276102,0.44415188343105305,-0.9726904908713367,0.4637768246932601,0.9874563006814547,-1.178227423511682,0.15949913678290217,-0.7654436797411639,-0.2427447899819908,-1.0259728441766902,0.16105292487773673
12,Belmont,4,Tennessee,67,70,Tennessee,region4,2022,0,-1.0676057683201514,0.44415188343105305,-0.8835177596069397,-1.0721439978857137,-1.7096258340156567,-0.15328356329522158,-2.0407784951478622,-1.56955858187985,-0.43321569737890253,-1.3007499843669499,1.070173556647894
11,Villanova,3,Michigan,49,64,Michigan,region4,2022,0,-0.14750777373506882,0.44415188343105305,-0.8339773533489409,-0.6733953227930943,-0.47162091972845643,-0.3526287723426503,-0.7183119742138663,-0.6780227648171736,-0.3953737952470659,-0.5627965261827109,0.5926161096039356
10,South Dakota,2,Baylor,61,47,South Dakota,region4,2022,1,-0.22418260661715905,0.44415188343105305,-0.7051722970781427,0.6409984580677563,-1.3780173748315856,-1.0462408695761698,-2.0676111491957982,-1.6963582873101424,-2.022575586916047,-1.5605640129626905,2.671165325836243
1,Louisville,4,Tennessee,76,64,Louisville,region4,2022,1,-0.3775322723813395,-0.7178733929873995,-0.606091484562145,-0.9244593034069664,-1.1127306074843282,0.013292570292355902,-0.9262650430853713,-0.7575679216399037,-0.034614328256888496,-0.5539546875132236,0.3831954258592493
3,Michigan,10,South Dakota,52,49,Michigan,region4,2022,1,-1.0676057683201514,0.21174682814736254,-0.40792985953015104,-0.023582667086605946,0.5895261496605733,-0.35535952863097126,0.838940269639571,0.17413426173920085,0.8067372958076157,0.2778582888548166,-0.7363244909815018
1,Louisville,3,Michigan,62,50,Louisville,region4,2022,1,-0.3775322723813395,-0.95027844827109,0.018117634288640102,-0.12696195322172954,-0.11790522993211533,0.09248450265366323,-0.48735948758698727,-0.03378575213407355,-0.5063767081671203,-0.08057624797752744,0.3910242364665272
1,South Carolina,1,Louisville,72,59,South Carolina,final four,2022,1,-0.30085743949924926,-1.415088558838471,0.8702126219262197,-0.9687647117505891,-0.2505486136057425,1.4050680252399295,-0.41069476173574104,0.5238179214351624,0.521661633081112,0.275817864546474,-0.8654998660015886
1,Stanford,2,UConn,58,63,UConn,final four,2022,0,-0.9142561025559711,-1.1826835035547805,-0.5367349158009478,0.43423988579751016,-0.02947630748302848,-0.7604217113985778,-0.6100230489489812,-0.5827260917919228,-0.7901909741558965,-0.4451320577349023,1.0858311778624499
1,South Carolina,2,UConn,64,49,South Carolina,championship,2022,1,-0.14750777373506882,-1.1826835035547805,0.2460035030754345,-0.0678880754302308,-0.1842269217689289,0.27908618235559424,-0.6157729033878245,-0.09915454437453468,-0.1304804803242083,-0.2723761329618175,0.12288747316725715
1,Louisville,16,Robert Morris,69,34,Louisville,region1,2019,1,1.3859888839067356,2.070987270416887,1.2566277907386112,0.6409984580677573,0.5232044578237566,0.7496865160429033,1.7244178532214642,1.757949215902666,0.49895649180200985,1.9720906062160493,-0.6736940061232785
8,Michigan,9,Kansas State,84,54,Michigan,region1,2019,1,1.0026147194962844,-1.1826835035547805,0.39462472184943104,-0.0974250143259807,0.19159599863968552,0.4247265177327111,-1.0556367679593492,-0.03772363118470381,-0.7889295774181683,-0.16015279600292467,0.6102309334703125
5,Gonzaga,12,Little Rock,68,51,Gonzaga,region1,2019,1,0.0058418920291116155,0.21174682814736254,0.8702126219262204,0.3308605996623876,0.2137032292519588,0.5985846680891446,-0.10403585833075653,0.6057258056882704,-0.32473557793430385,-0.11186275403879523,-0.35760577785442993
4,Oregon State,13,Boise State,80,75,Oregon State,region1,2019,1,-0.9142561025559711,0.6765569387147435,-0.3187571282657526,-0.3780259338355995,-0.8032293789125274,-0.0658993620689515,0.5035320940403691,-0.042449086045459945,0.9581049043349628,1.1259946596896058,0.22270480841005186
6,UCLA,11,Tennessee,89,77,UCLA,region1,2019,1,-0.3775322723813395,-0.25306328242001846,-0.40792985953014965,-0.023582667086605946,-1.0464089156475116,-0.3571800328231853,-0.0637868772588523,-0.41654759585532874,0.043592269482240736,-0.2635342942923292,0.28827109724600447
3,Maryland,14,Radford,73,51,Maryland,region1,2019,1,0.38921605643956275,1.1413670492821246,0.8206722156682208,0.9215993775773772,0.677955072109657,0.19079172903321706,0.9798117033912357,1.018415530194315,-0.1027297520941947,1.1511598928258424,0.13952369570772305
7,Rutgers,10,Buffalo,71,82,Buffalo,region1,2019,0,-0.4542071052634297,-0.7178733929873995,-1.507726878457725,-1.3084395090517087,-1.6654113727911133,-0.5765507879849675,-0.19699183842539256,-1.306508261297753,0.9858556325649764,-0.8538970608397194,-0.15992831002066032
2,UConn,15,Towson,110,61,UConn,region1,2019,1,2.4594365442559987,1.6061771598495056,1.2269035469838108,-1.5447350202177048,-0.9579799931984279,2.082295584743523,0.7124434719850149,1.1097743241689355,2.00128000643593,1.7041148803869348,-1.5006121265170163
1,Louisville,8,Michigan,71,50,Louisville,region1,2019,1,0.3125412235574725,0.21174682814736254,0.29554390933343333,-0.5847845061058466,-0.3610847666670995,0.6286229872606748,-0.19890845657167366,0.1481442600050414,0.32614513873328854,0.3805596457081073,-0.14329208748019442
5,Gonzaga,4,Oregon State,70,76,Oregon State,region1,2019,0,-0.8375812696738808,-1.1826835035547805,-0.4871945095429475,-0.3189520560441018,-0.2505486136057425,-0.2497702854825614,-1.334504708243257,-0.9095700529942292,-0.6943248220885764,-1.5367590626986842,0.3303509542601237
6,UCLA,3,Maryland,85,80,UCLA,region1,2019,1,-0.9142561025559711,-0.7178733929873995,-0.4475621845365493,1.1431264192954973,-0.47162091972845643,-1.1145097767841932,0.20837289951307147,-0.36220486495663196,-0.7359509144335968,-0.5709582234160863,0.6630754050694382
10,Buffalo,2,UConn,72,84,UConn,region1,2019,0,-0.3775322723813395,0.44415188343105305,-0.9825985721229373,1.5861805027317406,0.39056107415012936,-1.8809420417062708,-1.1361347301031577,-1.242714620677544,-2.1588064345906597,-1.684349754335531,1.9528719526184877
