"","seed1","team1","seed2","team2","score1","score2","winner","region","year","Conf_team1","W_team1","L_team1","PPG_team1","PPG_Allowed_team1","Pace_team1","MOV_team1","SOS_team1","OSRS_team1","DSRS_team1","Adj_ORtg_team1","Adj_DRtg_team1","Conf_team2","W_team2","L_team2","PPG_team2","PPG_Allowed_team2","Pace_team2","MOV_team2","SOS_team2","OSRS_team2","DSRS_team2","Adj_ORtg_team2","Adj_DRtg_team2"
"207",5,"UNC",12,"Stephen F. Austin",79,66,"UNC","region2",2022,"ACC",25,7,73.1,55.8,74.3,17.34,12.22,14.88,14.69,77.04,31.74,"WAC",28,5,74.8,55.6,72,19.18,-3.76,6.03,5.79,60.54,40.18
"208",4,"Arizona",13,"UNLV",72,67,"Arizona","region2",2022,"Pac-12",21,8,67.2,57.4,68,9.83,13.21,9.14,13.9,75.99,38.82,"MWC",26,7,75.3,64.7,73.2,10.61,-0.72,9.34,0.55,69.42,51.18
"209",6,"Georgia",11,"Dayton",70,54,"Georgia","region2",2022,"SEC",21,10,68.4,59.1,73,9.26,12.14,9.19,12.21,71.25,35.94,"A-10",26,6,65.8,55.3,69.9,10.56,3.68,3.17,11.07,66.95,41.46
"210",3,"Iowa State",14,"UT Arlington",78,71,"Iowa State","region2",2022,"Big 12",28,7,76.4,63.7,71.9,12.63,13.63,17.36,8.9,85.24,44.39,"Sun Belt",20,8,70,66.5,73.9,3.54,0.05,4.41,-0.82,63.93,52.9
"211",7,"Colorado",10,"Creighton",74,84,"Creighton","region2",2022,"Pac-12",22,9,65.6,57.7,68.5,7.94,12.57,7.73,12.77,71.97,38.22,"Big East",23,10,74.1,64.4,69.2,9.7,10.48,13.35,6.82,83,49.56
"212",2,"Iowa",15,"Illinois State",98,58,"Iowa","region2",2022,"Big Ten",24,8,84.2,70.2,76.9,14,12.07,25.03,1.04,86.93,47.27,"MVC",19,14,65,63.8,66.6,1.18,2.62,1.97,0.33,64.16,56.67
"213",1,"South Carolina",8,"Miami (FL)",49,33,"South Carolina","region2",2022,"SEC",35,2,70.9,50.7,70,20.22,18.24,14.56,23.9,83.41,23.55,"ACC",21,13,60.9,58.4,70.4,2.5,14.22,3.57,13.15,67.15,38.45
"214",5,"UNC",4,"Arizona",63,45,"UNC","region2",2022,"ACC",25,7,73.1,55.8,74.3,17.34,12.22,14.88,14.69,77.04,31.74,"Pac-12",21,8,67.2,57.4,68,9.83,13.21,9.14,13.9,75.99,38.82
"215",6,"Georgia",3,"Iowa State",44,67,"Iowa State","region2",2022,"SEC",21,10,68.4,59.1,73,9.26,12.14,9.19,12.21,71.25,35.94,"Big 12",28,7,76.4,63.7,71.9,12.63,13.63,17.36,8.9,85.24,44.39
"216",10,"Creighton",2,"Iowa",64,62,"Creighton","region2",2022,"Big East",23,10,74.1,64.4,69.2,9.7,10.48,13.35,6.82,83,49.56,"Big Ten",24,8,84.2,70.2,76.9,14,12.07,25.03,1.04,86.93,47.27
"217",1,"South Carolina",5,"UNC",69,61,"South Carolina","region2",2022,"SEC",35,2,70.9,50.7,70,20.22,18.24,14.56,23.9,83.41,23.55,"ACC",25,7,73.1,55.8,74.3,17.34,12.22,14.88,14.69,77.04,31.74
"218",3,"Iowa State",10,"Creighton",68,76,"Creighton","region2",2022,"Big 12",28,7,76.4,63.7,71.9,12.63,13.63,17.36,8.9,85.24,44.39,"Big East",23,10,74.1,64.4,69.2,9.7,10.48,13.35,6.82,83,49.56
"219",1,"South Carolina",10,"Creighton",80,50,"South Carolina","region2",2022,"SEC",35,2,70.9,50.7,70,20.22,18.24,14.56,23.9,83.41,23.55,"Big East",23,10,74.1,64.4,69.2,9.7,10.48,13.35,6.82,83,49.56
"220",1,"Stanford",16,"Montana State",78,37,"Stanford","region3",2022,"Pac-12",32,4,73.5,56.8,70.7,16.69,17.99,18.12,16.56,85.59,32.3,"Big Sky",22,13,69.1,68.1,69.3,0.94,-0.75,3.07,-3.12,58.47,53.79
"221",8,"Kansas",9,"Georgia Tech",77,58,"Kansas","region3",2022,"Big 12",21,10,71.8,65.2,76.8,6.58,13.32,12.89,7.01,72.9,40.77,"ACC",21,11,60.9,52.7,66.3,8.28,11.47,2.08,17.67,69.81,35.76
"222",5,"Virginia Tech",12,"Florida Gulf Coast",81,84,"Florida Gulf Coast","region3",2022,"ACC",23,10,70.8,58.4,69,12.39,12.07,13.27,11.2,82.38,42.22,"A-Sun",30,3,78.1,59.2,69.5,18.91,-0.68,13.24,1.75,69.16,45
"223",4,"Maryland",13,"Delaware",102,71,"Maryland","region3",2022,"Big Ten",23,9,78.8,67.2,73.7,11.59,14.12,20.32,5.4,85.91,45.69,"CAA",24,8,72,63.9,72.9,8.09,-2.86,6.73,-2.5,63.59,52.94
"224",6,"Ohio State",11,"Missouri State",63,56,"Ohio State","region3",2022,"Big Ten",25,7,78.2,65.6,75.7,12.59,9.44,17.43,4.6,79.34,45.04,"MVC",25,8,64.8,53.9,69.7,10.91,5.65,2.85,12.33,61.93,37.09
"225",3,"LSU",14,"Jackson State",83,77,"LSU","region3",2022,"SEC",26,6,73.7,61.6,74.8,12.09,10.3,12.95,9.44,75,38.65,"SWAC",23,7,79.5,62.6,77.6,16.93,-11.03,8.94,-3.03,67.75,53.13
"226",7,"Utah",10,"Arkansas",92,69,"Utah","region3",2022,"Pac-12",21,12,75.9,68.2,72.1,7.7,13.97,18.62,3.05,83.41,49.1,"SEC",18,14,73.6,66.5,74.3,7.06,13.16,15.44,4.78,77.05,43.74
"227",2,"Texas",15,"Fairfield",70,52,"Texas","region3",2022,"Big 12",29,7,71.9,56.8,70.3,15.14,14.2,12.91,16.43,78.95,33.6,"MAAC",25,7,64.7,57,66.8,7.69,-5.52,-1.29,3.46,67.69,58.28
"228",1,"Stanford",8,"Kansas",91,65,"Stanford","region3",2022,"Pac-12",32,4,73.5,56.8,70.7,16.69,17.99,18.12,16.56,85.59,32.3,"Big 12",21,10,71.8,65.2,76.8,6.58,13.32,12.89,7.01,72.9,40.77
"229",12,"Florida Gulf Coast",4,"Maryland",65,89,"Maryland","region3",2022,"A-Sun",30,3,78.1,59.2,69.5,18.91,-0.68,13.24,1.75,69.16,45,"Big Ten",23,9,78.8,67.2,73.7,11.59,14.12,20.32,5.4,85.91,45.69
"230",6,"Ohio State",3,"LSU",79,64,"Ohio State","region3",2022,"Big Ten",25,7,78.2,65.6,75.7,12.59,9.44,17.43,4.6,79.34,45.04,"SEC",26,6,73.7,61.6,74.8,12.09,10.3,12.95,9.44,75,38.65
"231",7,"Utah",2,"Texas",56,78,"Texas","region3",2022,"Pac-12",21,12,75.9,68.2,72.1,7.7,13.97,18.62,3.05,83.41,49.1,"Big 12",29,7,71.9,56.8,70.3,15.14,14.2,12.91,16.43,78.95,33.6
"232",1,"Stanford",4,"Maryland",72,66,"Stanford","region3",2022,"Pac-12",32,4,73.5,56.8,70.7,16.69,17.99,18.12,16.56,85.59,32.3,"Big Ten",23,9,78.8,67.2,73.7,11.59,14.12,20.32,5.4,85.91,45.69
"233",6,"Ohio State",2,"Texas",63,66,"Texas","region3",2022,"Big Ten",25,7,78.2,65.6,75.7,12.59,9.44,17.43,4.6,79.34,45.04,"Big 12",29,7,71.9,56.8,70.3,15.14,14.2,12.91,16.43,78.95,33.6
"234",1,"Stanford",2,"Texas",59,50,"Stanford","region3",2022,"Pac-12",32,4,73.5,56.8,70.7,16.69,17.99,18.12,16.56,85.59,32.3,"Big 12",29,7,71.9,56.8,70.3,15.14,14.2,12.91,16.43,78.95,33.6
"235",1,"Louisville",16,"Albany (NY)",83,51,"Louisville","region4",2022,"ACC",29,5,71.8,55.6,70.5,16.15,14.22,14.79,15.58,82.5,34.88,"AmEast",23,10,57.1,49.6,62.2,7.48,-10.28,-10.81,6.66,54.77,53.88
"236",8,"Nebraska",9,"Gonzaga",55,68,"Gonzaga","region4",2022,"Big Ten",24,9,77.8,64.3,73.5,13.52,9.03,16.03,6.51,79.22,43.69,"WCC",27,7,69,56.1,65.4,12.88,8.09,7.24,13.73,75.18,41.2
"237",5,"Oregon",12,"Belmont",70,73,"Belmont","region4",2022,"Pac-12",20,12,71.3,61.3,67.7,10.06,15.6,13.92,11.07,76.08,37.7,"OVC",23,8,69.5,56.5,67.8,13.06,-0.01,5.83,7.23,71.46,46.92
"238",4,"Tennessee",13,"Buffalo",80,67,"Tennessee","region4",2022,"SEC",25,9,70.1,61.1,74.9,9,15.52,13.32,11.2,73.36,34.42,"MAC",25,9,75.8,66.6,75.6,9.18,2.94,11.31,0.81,71.56,50.81
"239",6,"BYU",11,"Villanova",57,61,"Villanova","region4",2022,"WCC",26,4,77.1,58.3,69.4,18.8,6.01,14.26,10.54,78.92,39.99,"Big East",24,9,64.9,60.9,68.9,4.06,7.69,2.51,9.24,68.84,47.31
"240",3,"Michigan",14,"American",74,39,"Michigan","region4",2022,"Big Ten",25,7,71.5,60.4,70.4,11.06,12.68,11.88,11.86,77.5,39.37,"Patriot",23,9,59.4,56.6,67.7,2.78,-5.61,-5.69,2.86,57.01,55.55
"241",7,"Ole Miss",10,"South Dakota",61,75,"South Dakota","region4",2022,"SEC",23,9,66.9,56.6,70.9,10.38,11.14,7.96,13.55,72.31,36.65,"Summit",29,6,68.9,53.1,67.1,15.8,4.5,4.76,14.59,69.51,37.73
"242",2,"Baylor",15,"Hawaii",89,49,"Baylor","region4",2022,"Big 12",28,7,76.5,60.2,72.7,16.31,11.87,17.25,10.94,83.49,38.83,"Big West",20,10,63.9,63.8,68.3,0.1,0.03,0.56,-0.43,61.22,56.2
"243",1,"Louisville",9,"Gonzaga",68,59,"Louisville","region4",2022,"ACC",29,5,71.8,55.6,70.5,16.15,14.22,14.79,15.58,82.5,34.88,"WCC",27,7,69,56.1,65.4,12.88,8.09,7.24,13.73,75.18,41.2
"244",12,"Belmont",4,"Tennessee",67,70,"Tennessee","region4",2022,"OVC",23,8,69.5,56.5,67.8,13.06,-0.01,5.83,7.23,71.46,46.92,"SEC",25,9,70.1,61.1,74.9,9,15.52,13.32,11.2,73.36,34.42
"245",11,"Villanova",3,"Michigan",49,64,"Michigan","region4",2022,"Big East",24,9,64.9,60.9,68.9,4.06,7.69,2.51,9.24,68.84,47.31,"Big Ten",25,7,71.5,60.4,70.4,11.06,12.68,11.88,11.86,77.5,39.37
"246",10,"South Dakota",2,"Baylor",61,47,"South Dakota","region4",2022,"Summit",29,6,68.9,53.1,67.1,15.8,4.5,4.76,14.59,69.51,37.73,"Big 12",28,7,76.5,60.2,72.7,16.31,11.87,17.25,10.94,83.49,38.83
"247",1,"Louisville",4,"Tennessee",76,64,"Louisville","region4",2022,"ACC",29,5,71.8,55.6,70.5,16.15,14.22,14.79,15.58,82.5,34.88,"SEC",25,9,70.1,61.1,74.9,9,15.52,13.32,11.2,73.36,34.42
"248",3,"Michigan",10,"South Dakota",52,49,"Michigan","region4",2022,"Big Ten",25,7,71.5,60.4,70.4,11.06,12.68,11.88,11.86,77.5,39.37,"Summit",29,6,68.9,53.1,67.1,15.8,4.5,4.76,14.59,69.51,37.73
"249",1,"Louisville",3,"Michigan",62,50,"Louisville","region4",2022,"ACC",29,5,71.8,55.6,70.5,16.15,14.22,14.79,15.58,82.5,34.88,"Big Ten",25,7,71.5,60.4,70.4,11.06,12.68,11.88,11.86,77.5,39.37
"250",2,"UConn",1,"Stanford",63,58,"UConn","final four",2022,"Big East",30,6,73.8,54.9,70.2,18.86,13.88,15.67,17.07,84.21,33.29,"Pac-12",32,4,73.5,56.8,70.7,16.69,17.99,18.12,16.56,85.59,32.3
"251",1,"South Carolina",1,"Louisville",72,59,"South Carolina","final four",2022,"SEC",35,2,70.9,50.7,70,20.22,18.24,14.56,23.9,83.41,23.55,"ACC",29,5,71.8,55.6,70.5,16.15,14.22,14.79,15.58,82.5,34.88
"252",2,"UConn",1,"South Carolina",49,64,"South Carolina","championship",2022,"Big East",30,6,73.8,54.9,70.2,18.86,13.88,15.67,17.07,84.21,33.29,"SEC",35,2,70.9,50.7,70,20.22,18.24,14.56,23.9,83.41,23.55
"253",1,"Louisville",16,"Robert Morris",69,34,"Louisville","region1",2019,"ACC",32,4,77.9,59.5,71.5,18.36,14.17,18.74,13.79,87.91,36.97,"NEC",22,11,62,55.3,68.5,6.76,-10,-9.51,5.85,50.87,49.04
"254",8,"Michigan",9,"Kansas State",84,54,"Michigan","region1",2019,"Big Ten",22,12,71.7,63.6,72.5,8.09,10.07,10.93,7.22,74.61,43.93,"Big 12",21,12,64.5,64.4,71,0.06,14.91,5.48,9.49,69.95,43.43
"255",5,"Gonzaga",12,"Little Rock",68,51,"Gonzaga","region1",2019,"WCC",29,5,73.4,58.9,68.2,14.47,6.07,9.8,10.74,75.85,42,"Sun Belt",21,11,61.4,56.8,66.6,4.53,0.98,-3.82,9.33,63,47.94
"256",4,"Oregon State",13,"Boise State",80,75,"Oregon State","region1",2019,"Pac-12",26,8,75.1,61.2,68.7,13.85,13.82,15.42,12.26,85.5,41.78,"MWC",28,5,75.1,63.9,71.7,11.21,2.39,10.03,0.68,65.76,47.58
"257",6,"UCLA",11,"Tennessee",89,77,"UCLA","region1",2019,"Pac-12",22,13,73.7,68.8,71.5,4.97,17.59,15.94,6.63,80.96,44.34,"SEC",19,13,74.6,69.1,75.6,5.53,12.08,15.3,2.3,75.44,45.64
"258",3,"Maryland",14,"Radford",73,51,"Maryland","region1",2019,"Big Ten",29,5,75,61.2,73,13.85,9.24,14.61,8.48,79.71,41.95,"Big South",26,7,63.5,55.1,69.3,8.39,-7.16,-4.25,5.31,54.46,45.44
"259",7,"Rutgers",10,"Buffalo",71,82,"Buffalo","region1",2019,"Big Ten",22,10,64.1,58.2,68,5.94,10.35,2.47,13.82,69.94,41.28,"MAC",24,10,76.1,67.2,74.9,8.91,6.23,13.13,2.02,74.61,48.29
"260",2,"UConn",15,"Towson",110,61,"UConn","region1",2019,"AAC",35,3,82.8,56.6,72.5,26.21,11.91,22.98,15.15,91.94,33.91,"CAA",20,13,67.2,67.2,76.2,-0.03,-1.7,2.96,-4.7,59.21,54.9
"261",1,"Louisville",8,"Michigan",71,50,"Louisville","region1",2019,"ACC",32,4,77.9,59.5,71.5,18.36,14.17,18.74,13.79,87.91,36.97,"Big Ten",22,12,71.7,63.6,72.5,8.09,10.07,10.93,7.22,74.61,43.93
"262",5,"Gonzaga",4,"Oregon State",70,76,"Oregon State","region1",2019,"WCC",29,5,73.4,58.9,68.2,14.47,6.07,9.8,10.74,75.85,42,"Pac-12",26,8,75.1,61.2,68.7,13.85,13.82,15.42,12.26,85.5,41.78
"263",6,"UCLA",3,"Maryland",85,80,"UCLA","region1",2019,"Pac-12",22,13,73.7,68.8,71.5,4.97,17.59,15.94,6.63,80.96,44.34,"Big Ten",29,5,75,61.2,73,13.85,9.24,14.61,8.48,79.71,41.95
"264",10,"Buffalo",2,"UConn",72,84,"UConn","region1",2019,"MAC",24,10,76.1,67.2,74.9,8.91,6.23,13.13,2.02,74.61,48.29,"AAC",35,3,82.8,56.6,72.5,26.21,11.91,22.98,15.15,91.94,33.91
"265",1,"Louisville",4,"Oregon State",61,44,"Louisville","region1",2019,"ACC",32,4,77.9,59.5,71.5,18.36,14.17,18.74,13.79,87.91,36.97,"Pac-12",26,8,75.1,61.2,68.7,13.85,13.82,15.42,12.26,85.5,41.78
"266",6,"UCLA",2,"UConn",61,69,"UConn","region1",2019,"Pac-12",22,13,73.7,68.8,71.5,4.97,17.59,15.94,6.63,80.96,44.34,"AAC",35,3,82.8,56.6,72.5,26.21,11.91,22.98,15.15,91.94,33.91
"267",1,"Louisville",2,"UConn",73,80,"UConn","region1",2019,"ACC",32,4,77.9,59.5,71.5,18.36,14.17,18.74,13.79,87.91,36.97,"AAC",35,3,82.8,56.6,72.5,26.21,11.91,22.98,15.15,91.94,33.91
"268",1,"Notre Dame",16,"Bethune-Cookman",92,50,"Notre Dame","region2",2019,"ACC",35,4,88.6,64.9,77,23.64,17.1,29.85,10.88,95.3,35.49,"MEAC",21,11,62.5,61.2,69,1.28,-11.72,-8.11,-3.64,43.73,51.86
"269",8,"Central Michigan",9,"Michigan State",87,88,"Michigan State","region2",2019,"MAC",25,8,80.5,66.3,72.6,14.21,5.46,17.45,2.22,83.98,51.89,"Big Ten",21,12,75.1,68.6,74.2,6.48,11.59,14.47,3.6,78.35,47.6
"270",5,"Marquette",12,"Rice",58,54,"Marquette","region2",2019,"Big East",27,8,82,61.9,74.5,20.11,12,22.68,9.43,86.24,37.94,"CUSA",28,4,65.9,52.9,64,13,-1.49,-0.09,11.6,70.07,44.92
"271",4,"Texas A&M",13,"Wright State",84,61,"Texas A&M","region2",2019,"SEC",26,8,69.8,60.4,71,9.41,11.8,9.6,11.61,75.5,39.5,"Horizon",27,7,70.3,62.2,71.5,8.09,-1.07,6.54,-0.18,64.91,50.75
"272",6,"DePaul",11,"Missouri State",78,89,"Missouri State","region2",2019,"Big East",26,8,81.1,72.9,74.4,8.18,11.91,21.41,-1.33,79.69,48.81,"MVC",25,10,72.8,63.2,74.2,9.63,3.05,8.71,3.96,68.81,46.2
"273",3,"Iowa State",14,"New Mexico State",97,61,"Iowa State","region2",2019,"Big 12",26,9,78.9,64,75.7,14.89,14.02,19,9.91,83.23,38.69,"WAC",26,7,72.1,64,74.1,8.06,-8.74,0.48,-3.28,52.97,51.08
"274",7,"BYU",10,"Auburn",73,64,"BYU","region2",2019,"WCC",26,7,69.2,63.1,68.5,6.06,4.64,4.81,5.89,69.03,49.16,"SEC",22,10,71.6,63.6,70.8,8.03,8.6,9.85,6.43,71.9,43.79
"275",2,"Stanford",15,"UC-Davis",79,54,"Stanford","region2",2019,"Pac-12",31,5,74.1,60.9,72,13.19,16.66,15.56,14.3,81.6,35.18,"Big West",25,7,71.2,57,69.4,14.22,-0.92,5.67,6.48,68.18,46.38
"276",1,"Notre Dame",9,"Michigan State",91,63,"Notre Dame","region2",2019,"ACC",35,4,88.6,64.9,77,23.64,17.1,29.85,10.88,95.3,35.49,"Big Ten",21,12,75.1,68.6,74.2,6.48,11.59,14.47,3.6,78.35,47.6
"277",5,"Marquette",4,"Texas A&M",76,78,"Texas A&M","region2",2019,"Big East",27,8,82,61.9,74.5,20.11,12,22.68,9.43,86.24,37.94,"SEC",26,8,69.8,60.4,71,9.41,11.8,9.6,11.61,75.5,39.5
"278",11,"Missouri State",3,"Iowa State",69,60,"Missouri State","region2",2019,"MVC",25,10,72.8,63.2,74.2,9.63,3.05,8.71,3.96,68.81,46.2,"Big 12",26,9,78.9,64,75.7,14.89,14.02,19,9.91,83.23,38.69
"279",7,"BYU",2,"Stanford",63,72,"Stanford","region2",2019,"WCC",26,7,69.2,63.1,68.5,6.06,4.64,4.81,5.89,69.03,49.16,"Pac-12",31,5,74.1,60.9,72,13.19,16.66,15.56,14.3,81.6,35.18
"280",1,"Notre Dame",4,"Texas A&M",87,80,"Notre Dame","region2",2019,"ACC",35,4,88.6,64.9,77,23.64,17.1,29.85,10.88,95.3,35.49,"SEC",26,8,69.8,60.4,71,9.41,11.8,9.6,11.61,75.5,39.5
"281",11,"Missouri State",2,"Stanford",46,55,"Stanford","region2",2019,"MVC",25,10,72.8,63.2,74.2,9.63,3.05,8.71,3.96,68.81,46.2,"Pac-12",31,5,74.1,60.9,72,13.19,16.66,15.56,14.3,81.6,35.18
"282",1,"Notre Dame",2,"Stanford",84,68,"Notre Dame","region2",2019,"ACC",35,4,88.6,64.9,77,23.64,17.1,29.85,10.88,95.3,35.49,"Pac-12",31,5,74.1,60.9,72,13.19,16.66,15.56,14.3,81.6,35.18
"283",1,"Baylor",16,"Abilene Christian",95,38,"Baylor","region3",2019,"Big 12",37,1,81.7,55.7,73.4,26.03,15.66,22.15,19.54,89.97,27.1,"Southland",23,10,73.2,64.1,65.8,9.06,-6.48,2.81,-5.08,59.65,55.35
"284",8,"California",9,"UNC",92,72,"California","region3",2019,"Pac-12",20,13,72.7,70,68.5,2.7,16.18,14.24,4.64,83.32,51.3,"ACC",18,15,74.9,71.4,74.7,3.55,13.17,16,0.72,79.05,50.25
"285",5,"Florida State",12,"Bucknell",70,67,"Florida State","region3",2019,"ACC",24,9,68.5,61.2,71.2,7.3,11.43,7.92,10.82,73.38,41.61,"Patriot",28,6,72.4,57.8,71,14.59,-4.44,7.47,2.67,71.96,51.65
"286",4,"South Carolina",13,"Belmont",74,52,"South Carolina","region3",2019,"SEC",23,10,75.3,66.8,73.8,8.55,15.1,16.6,7.04,80.43,41.53,"OVC",26,7,75,60,68.7,14.94,-2.62,8.07,4.25,76.8,52.44
"287",6,"Kentucky",11,"Princeton",82,77,"Kentucky","region3",2019,"SEC",25,8,71.6,59.2,71.7,12.42,9.62,11.03,11.02,75.31,38.6,"Ivy",22,10,70.9,63.7,72.7,7.25,1.95,6.89,2.3,69.43,50.59
"288",3,"NC State",14,"Maine",63,51,"NC State","region3",2019,"ACC",28,6,71,60.9,70.1,10.18,12.3,11.32,11.15,79.07,41.1,"AmEast",25,8,66.7,57.5,65.6,9.21,-4.54,1.79,2.88,70.01,56.42
"289",7,"Missouri",10,"Drake",77,76,"Missouri","region3",2019,"SEC",24,11,65.9,58.7,66,7.14,12.42,5.37,14.2,76.09,42.43,"MVC",27,7,80.5,66.6,75.1,13.88,4.68,16.6,0.93,73.84,46.17
"290",2,"Iowa",15,"Mercer",66,61,"Iowa","region3",2019,"Big Ten",29,7,78.4,67.3,72.5,11.08,14.13,19.52,5.69,87.39,46,"Southern",25,8,67.5,61.3,69.2,6.15,-5.76,-0.14,0.53,63.26,55.38
"291",1,"Baylor",8,"California",102,63,"Baylor","region3",2019,"Big 12",37,1,81.7,55.7,73.4,26.03,15.66,22.15,19.54,89.97,27.1,"Pac-12",20,13,72.7,70,68.5,2.7,16.18,14.24,4.64,83.32,51.3
"292",5,"Florida State",4,"South Carolina",64,72,"South Carolina","region3",2019,"ACC",24,9,68.5,61.2,71.2,7.3,11.43,7.92,10.82,73.38,41.61,"SEC",23,10,75.3,66.8,73.8,8.55,15.1,16.6,7.04,80.43,41.53
"293",6,"Kentucky",3,"NC State",57,72,"NC State","region3",2019,"SEC",25,8,71.6,59.2,71.7,12.42,9.62,11.03,11.02,75.31,38.6,"ACC",28,6,71,60.9,70.1,10.18,12.3,11.32,11.15,79.07,41.1
"294",7,"Missouri",2,"Iowa",52,68,"Iowa","region3",2019,"SEC",24,11,65.9,58.7,66,7.14,12.42,5.37,14.2,76.09,42.43,"Big Ten",29,7,78.4,67.3,72.5,11.08,14.13,19.52,5.69,87.39,46
"295",1,"Baylor",4,"South Carolina",93,68,"Baylor","region3",2019,"Big 12",37,1,81.7,55.7,73.4,26.03,15.66,22.15,19.54,89.97,27.1,"SEC",23,10,75.3,66.8,73.8,8.55,15.1,16.6,7.04,80.43,41.53
"296",3,"NC State",2,"Iowa",61,79,"Iowa","region3",2019,"ACC",28,6,71,60.9,70.1,10.18,12.3,11.32,11.15,79.07,41.1,"Big Ten",29,7,78.4,67.3,72.5,11.08,14.13,19.52,5.69,87.39,46
"297",1,"Baylor",2,"Iowa",85,53,"Baylor","region3",2019,"Big 12",37,1,81.7,55.7,73.4,26.03,15.66,22.15,19.54,89.97,27.1,"Big Ten",29,7,78.4,67.3,72.5,11.08,14.13,19.52,5.69,87.39,46
"298",1,"Mississippi State",16,"Southern",103,46,"Mississippi State","region4",2019,"SEC",33,3,86.2,58.2,73.6,27.97,10.79,26.27,12.49,94.02,35.78,"SWAC",20,13,60.2,64.8,68.4,-4.7,-8.52,-11.68,-3.14,42.56,49.36
"299",8,"South Dakota",9,"Clemson",66,79,"Clemson","region4",2019,"Summit",28,6,77.1,59.7,69.2,17.35,0.91,9.77,6.48,69.37,42.85,"ACC",20,13,69.1,67,78,2.12,12.14,7.93,6.33,65.18,39.29
"300",5,"Arizona State",12,"UCF",60,45,"Arizona State","region4",2019,"Pac-12",22,11,65.4,58.2,66.2,7.18,16.55,7.03,16.7,77.38,38.07,"AAC",26,7,61.2,55.8,69,5.39,7.3,0.77,11.92,64.72,40.61
"301",4,"Miami (FL)",13,"Florida Gulf Coast",69,62,"Miami (FL)","region4",2019,"ACC",25,9,73.6,63.5,72.7,10.03,11.61,13.41,8.23,78.78,43.07,"A-Sun",28,5,75.3,57,69.9,18.27,-5.17,6.14,5.69,64.75,42.93
"302",6,"South Dakota State",11,"Quinnipiac",76,65,"South Dakota State","region4",2019,"Summit",28,7,79,62.6,70.1,16.37,5.08,14.27,7.18,76.79,43.13,"MAAC",26,7,65.2,51.3,68.4,13.94,-3.86,-0.09,10.16,63.73,43.42
"303",3,"Syracuse",14,"Fordham",70,49,"Syracuse","region4",2019,"ACC",25,9,77.2,67.2,75.8,10,13.2,17.3,5.9,79.19,42.51,"A-10",25,9,60.2,54.4,62.6,5.79,-0.33,-3.53,9,68.06,52.7
"304",7,"Texas",10,"Indiana",65,69,"Indiana","region4",2019,"Big 12",23,10,70.5,62,70.6,8.55,12.57,10.46,10.65,76.43,41.41,"Big Ten",21,13,69.1,65.5,73,3.56,12.28,9.25,6.59,71.86,44.57
"305",2,"Oregon",15,"Portland State",78,40,"Oregon","region4",2019,"Pac-12",33,5,84.9,63,69.2,21.95,17.37,26.17,11.61,97.12,40.37,"Big Sky",25,8,70.8,60.3,72,10.42,-3.18,1.32,4.59,58.96,46.77
"306",1,"Mississippi State",9,"Clemson",85,61,"Mississippi State","region4",2019,"SEC",33,3,86.2,58.2,73.6,27.97,10.79,26.27,12.49,94.02,35.78,"ACC",20,13,69.1,67,78,2.12,12.14,7.93,6.33,65.18,39.29
"307",5,"Arizona State",4,"Miami (FL)",57,55,"Arizona State","region4",2019,"Pac-12",22,11,65.4,58.2,66.2,7.18,16.55,7.03,16.7,77.38,38.07,"ACC",25,9,73.6,63.5,72.7,10.03,11.61,13.41,8.23,78.78,43.07
"308",6,"South Dakota State",3,"Syracuse",75,64,"South Dakota State","region4",2019,"Summit",28,7,79,62.6,70.1,16.37,5.08,14.27,7.18,76.79,43.13,"ACC",25,9,77.2,67.2,75.8,10,13.2,17.3,5.9,79.19,42.51
"309",10,"Indiana",2,"Oregon",68,91,"Oregon","region4",2019,"Big Ten",21,13,69.1,65.5,73,3.56,12.28,9.25,6.59,71.86,44.57,"Pac-12",33,5,84.9,63,69.2,21.95,17.37,26.17,11.61,97.12,40.37
"310",1,"Mississippi State",5,"Arizona State",76,53,"Mississippi State","region4",2019,"SEC",33,3,86.2,58.2,73.6,27.97,10.79,26.27,12.49,94.02,35.78,"Pac-12",22,11,65.4,58.2,66.2,7.18,16.55,7.03,16.7,77.38,38.07
"311",6,"South Dakota State",2,"Oregon",53,63,"Oregon","region4",2019,"Summit",28,7,79,62.6,70.1,16.37,5.08,14.27,7.18,76.79,43.13,"Pac-12",33,5,84.9,63,69.2,21.95,17.37,26.17,11.61,97.12,40.37
"312",1,"Mississippi State",2,"Oregon",84,88,"Oregon","region4",2019,"SEC",33,3,86.2,58.2,73.6,27.97,10.79,26.27,12.49,94.02,35.78,"Pac-12",33,5,84.9,63,69.2,21.95,17.37,26.17,11.61,97.12,40.37
"313",2,"UConn",1,"Notre Dame",76,81,"Notre Dame","final four",2019,"AAC",35,3,82.8,56.6,72.5,26.21,11.91,22.98,15.15,91.94,33.91,"ACC",35,4,88.6,64.9,77,23.64,17.1,29.85,10.88,95.3,35.49
"314",1,"Baylor",2,"Oregon",72,67,"Baylor","final four",2019,"Big 12",37,1,81.7,55.7,73.4,26.03,15.66,22.15,19.54,89.97,27.1,"Pac-12",33,5,84.9,63,69.2,21.95,17.37,26.17,11.61,97.12,40.37
