seed1,team1,seed2,team2,score1,score2,winner,region,year,team1_win,PPG_diff,PPG_Allowed_diff,Pace_diff,MOV_diff,SOS_diff,OSRS_diff,DSRS_diff,Adj_ORtg_diff,Adj_DRtg_diff
8,California,9,UNC,92,72,California,region3,2019,1,-2.200000000000003,-1.4000000000000057,-6.200000000000003,-0.8499999999999996,3.01,-1.7599999999999998,3.92,4.269999999999996,1.0499999999999972
5,Florida State,12,Bucknell,70,67,Florida State,region3,2019,1,-3.9000000000000057,3.4000000000000057,0.20000000000000284,-7.29,15.870000000000001,0.4500000000000002,8.15,1.4200000000000017,-10.04
4,South Carolina,13,Belmont,74,52,South Carolina,region3,2019,1,0.29999999999999716,6.799999999999997,5.099999999999994,-6.389999999999999,17.72,8.530000000000001,2.79,3.6300000000000097,-10.909999999999997
6,Kentucky,11,Princeton,82,77,Kentucky,region3,2019,1,0.6999999999999886,-4.5,-1,5.17,7.669999999999999,4.14,8.719999999999999,5.8799999999999955,-11.990000000000002
3,NC State,14,Maine,63,51,NC State,region3,2019,1,4.299999999999997,3.3999999999999986,4.5,0.9699999999999989,16.84,9.530000000000001,8.27,9.059999999999988,-15.32
7,Missouri,10,Drake,77,76,Missouri,region3,2019,1,-14.599999999999994,-7.8999999999999915,-9.099999999999994,-6.740000000000001,7.74,-11.23,13.27,2.25,-3.740000000000002
2,Iowa,15,Mercer,66,61,Iowa,region3,2019,1,10.900000000000006,6,3.299999999999997,4.93,19.89,19.66,5.16,24.130000000000003,-9.380000000000003
1,Baylor,8,California,102,63,Baylor,region3,2019,1,9,-14.299999999999997,4.900000000000006,23.330000000000002,-0.5199999999999996,7.909999999999998,14.899999999999999,6.650000000000006,-24.199999999999996
5,Florida State,4,South Carolina,64,72,South Carolina,region3,2019,0,-6.799999999999997,-5.599999999999994,-2.5999999999999943,-1.2500000000000009,-3.67,-8.680000000000001,3.7800000000000002,-7.050000000000011,0.0799999999999983
6,Kentucky,3,NC State,57,72,NC State,region3,2019,0,0.5999999999999943,-1.6999999999999957,1.6000000000000085,2.24,-2.6800000000000015,-0.2900000000000009,-0.13000000000000078,-3.759999999999991,-2.5
7,Missouri,2,Iowa,52,68,Iowa,region3,2019,0,-12.5,-8.599999999999994,-6.5,-3.9400000000000004,-1.7100000000000009,-14.149999999999999,8.509999999999998,-11.299999999999997,-3.5700000000000003
1,Baylor,4,South Carolina,93,68,Baylor,region3,2019,1,6.400000000000006,-11.099999999999994,-0.3999999999999915,17.48,0.5600000000000005,5.549999999999997,12.5,9.539999999999992,-14.43
3,NC State,2,Iowa,61,79,Iowa,region3,2019,0,-7.400000000000006,-6.399999999999999,-2.4000000000000057,-0.9000000000000004,-1.83,-8.2,5.46,-8.320000000000007,-4.899999999999999
1,Baylor,2,Iowa,85,53,Baylor,region3,2019,1,3.299999999999997,-11.599999999999994,0.9000000000000057,14.950000000000001,1.5299999999999994,2.629999999999999,13.849999999999998,2.5799999999999983,-18.9
1,Mississippi State,16,Southern,103,46,Mississippi State,region4,2019,1,26,-6.599999999999994,5.199999999999989,32.67,19.31,37.95,15.63,51.459999999999994,-13.579999999999998
8,South Dakota,9,Clemson,66,79,Clemson,region4,2019,0,8,-7.299999999999997,-8.799999999999997,15.23,-11.23,1.8399999999999999,0.15000000000000036,4.189999999999998,3.5600000000000023
5,Arizona State,12,UCF,60,45,Arizona State,region4,2019,1,4.200000000000003,2.4000000000000057,-2.799999999999997,1.79,9.25,6.26,4.779999999999999,12.659999999999997,-2.539999999999999
4,Miami (FL),13,Florida Gulf Coast,69,62,Miami (FL),region4,2019,1,-1.7000000000000028,6.5,2.799999999999997,-8.24,16.78,7.2700000000000005,2.54,14.030000000000001,0.14000000000000057
6,South Dakota State,11,Quinnipiac,76,65,South Dakota State,region4,2019,1,13.799999999999997,11.300000000000004,1.6999999999999886,2.4300000000000015,8.94,14.36,-2.9800000000000004,13.06000000000001,-0.28999999999999915
3,Syracuse,14,Fordham,70,49,Syracuse,region4,2019,1,17,12.800000000000004,13.199999999999996,4.21,13.53,20.830000000000002,-3.0999999999999996,11.129999999999995,-10.190000000000005
7,Texas,10,Indiana,65,69,Indiana,region4,2019,0,1.4000000000000057,-3.5,-2.4000000000000057,4.99,0.2900000000000009,1.2100000000000009,4.0600000000000005,4.570000000000007,-3.1600000000000037
2,Oregon,15,Portland State,78,40,Oregon,region4,2019,1,14.100000000000009,2.700000000000003,-2.799999999999997,11.53,20.55,24.85,7.02,38.160000000000004,-6.400000000000006
1,Mississippi State,9,Clemson,85,61,Mississippi State,region4,2019,1,17.10000000000001,-8.799999999999997,-4.400000000000006,25.849999999999998,-1.3500000000000014,18.34,6.16,28.83999999999999,-3.509999999999998
5,Arizona State,4,Miami (FL),57,55,Arizona State,region4,2019,1,-8.199999999999989,-5.299999999999997,-6.5,-2.8499999999999996,4.940000000000001,-6.38,8.469999999999999,-1.4000000000000057,-5
6,South Dakota State,3,Syracuse,75,64,South Dakota State,region4,2019,1,1.7999999999999972,-4.600000000000001,-5.700000000000003,6.370000000000001,-8.12,-3.030000000000001,1.2799999999999994,-2.3999999999999915,0.6200000000000045
10,Indiana,2,Oregon,68,91,Oregon,region4,2019,0,-15.800000000000011,2.5,3.799999999999997,-18.39,-5.090000000000002,-16.92,-5.02,-25.260000000000005,4.200000000000003
1,Mississippi State,5,Arizona State,76,53,Mississippi State,region4,2019,1,20.799999999999997,0,7.3999999999999915,20.79,-5.760000000000002,19.24,-4.209999999999999,16.64,-2.289999999999999
6,South Dakota State,2,Oregon,53,63,Oregon,region4,2019,0,-5.900000000000006,-0.3999999999999986,0.8999999999999915,-5.579999999999998,-12.290000000000001,-11.900000000000002,-4.43,-20.33,2.760000000000005
1,Mississippi State,2,Oregon,84,88,Oregon,region4,2019,0,1.2999999999999972,-4.799999999999997,4.3999999999999915,6.02,-6.580000000000002,0.09999999999999787,0.8800000000000008,-3.1000000000000085,-4.589999999999996
2,UConn,1,Notre Dame,76,81,Notre Dame,final four,2019,0,-5.799999999999997,-8.300000000000004,-4.5,2.5700000000000003,-5.190000000000001,-6.870000000000001,4.27,-3.3599999999999994,-1.5800000000000054
1,Baylor,2,Oregon,72,67,Baylor,final four,2019,1,-3.200000000000003,-7.299999999999997,4.200000000000003,4.080000000000002,-1.7100000000000009,-4.020000000000003,7.93,-7.150000000000006,-13.269999999999996
1,Notre Dame,1,Baylor,81,82,Baylor,championship,2019,0,6.8999999999999915,9.200000000000003,3.5999999999999943,-2.3900000000000006,1.4400000000000013,7.700000000000003,-8.659999999999998,5.329999999999998,8.39
1,UConn,16,Saint Francis (PA),140,52,UConn,region1,2018,1,9.400000000000006,-19.800000000000004,-2.9000000000000057,29.259999999999998,21.83,17.68,34.18,35.97,-32.72
8,Miami (FL),9,Quinnipiac,72,86,Quinnipiac,region1,2018,0,-0.7000000000000028,5.199999999999996,4.299999999999997,-5.910000000000001,11.72,3.740000000000001,2.0599999999999996,0.6599999999999966,-7.829999999999998
5,Duke,12,Belmont,72,58,Duke,region1,2018,1,-8.799999999999997,-3.4000000000000057,2.3999999999999915,-5.43,15.82,-0.20999999999999908,11.45,1.0300000000000011,-15.130000000000003
4,Georgia,13,Mercer,68,63,Georgia,region1,2018,1,-3.700000000000003,2.700000000000003,2.700000000000003,-6.43,14.56,1.0599999999999996,7.069999999999999,-5.719999999999992,-14.480000000000004
6,South Florida,11,Buffalo,79,102,Buffalo,region1,2018,0,-2.8999999999999915,-2.0999999999999943,-6.1000000000000085,-0.7300000000000004,5.64,0.08999999999999986,4.82,12.570000000000007,4.690000000000005
3,Florida State,14,Little Rock,91,49,Florida State,region1,2018,1,21.299999999999997,10.5,4.6000000000000085,10.82,12.47,28.979999999999997,-5.680000000000001,27.410000000000004,-1.6499999999999986
7,California,10,Virginia,62,68,Virginia,region1,2018,0,6.899999999999999,4.700000000000003,-0.5,2.1799999999999997,-1.2800000000000011,6.720000000000001,-5.8100000000000005,7.640000000000001,6.450000000000003
2,South Carolina,15,North Carolina A&T,63,52,South Carolina,region1,2018,1,8.700000000000003,2.9000000000000057,4.099999999999994,5.809999999999999,23.240000000000002,20.880000000000003,11.02,34.620000000000005,-5.640000000000001
1,UConn,9,Quinnipiac,71,46,UConn,region1,2018,1,17.60000000000001,-5.5,4.099999999999994,23.169999999999995,14.510000000000002,22.700000000000003,14.98,27.97,-22.24
5,Duke,4,Georgia,66,40,Duke,region1,2018,1,1.7999999999999972,-1.3000000000000043,-0.8000000000000114,3.120000000000001,2.369999999999999,3.570000000000001,1.92,11.130000000000003,2.780000000000001
11,Buffalo,3,Florida State,86,65,Buffalo,region1,2018,1,-2.9000000000000057,0.7999999999999972,3.700000000000003,-3.7299999999999986,-6.930000000000001,-7.85,-2.8099999999999996,-16.690000000000012,-1.2000000000000028
10,Virginia,2,South Carolina,56,66,South Carolina,region1,2018,0,-13.100000000000001,0,-4.799999999999997,-13.12,1.5,-12.72,1.1000000000000014,-9.91000000000001,3.740000000000002
1,UConn,5,Duke,72,59,UConn,region1,2018,1,20.60000000000001,-2.8999999999999986,1.4000000000000057,23.569999999999997,2.040000000000001,19.880000000000003,5.74,19.959999999999994,-11.809999999999999
11,Buffalo,2,South Carolina,63,79,South Carolina,region1,2018,0,2.8999999999999915,3.8999999999999915,1.1000000000000085,-1.0599999999999987,-9.010000000000002,-2.110000000000001,-7.959999999999999,-7.77000000000001,5
1,UConn,2,South Carolina,94,65,UConn,region1,2018,1,14.200000000000003,-7.800000000000004,-1.2999999999999972,22.019999999999996,0.3200000000000003,13.120000000000001,9.23,18.709999999999994,-12.169999999999998
1,Mississippi State,16,Nicholls State,95,50,Mississippi State,region2,2018,1,15.899999999999991,-8.399999999999999,5.099999999999994,24.29,18.68,25.12,19.91,40.36,-19.92
8,Syracuse,9,Oklahoma State,57,84,Oklahoma State,region2,2018,0,-5.200000000000003,-1,3.3999999999999915,-4.200000000000001,-3.08,-4.580000000000002,-2.7099999999999995,-4.679999999999993,4.559999999999995
5,Maryland,12,Princeton,77,57,Maryland,region2,2018,1,12,8.999999999999993,0.29999999999999716,2.9700000000000006,8.309999999999999,14.349999999999998,-3.079999999999999,10.980000000000004,-2.190000000000005
4,NC State,13,Elon,62,35,NC State,region2,2018,1,-4.400000000000006,-0.29999999999999716,-0.9000000000000057,-4.25,13.110000000000001,1.13,8.93,10.010000000000005,-5.420000000000002
6,Iowa,11,Creighton,70,76,Creighton,region2,2018,0,9,1.5,5.5,7.5600000000000005,-2.4000000000000004,7.66,-2.5100000000000002,0.39000000000000057,-6.339999999999996
3,UCLA,14,American,71,60,UCLA,region2,2018,1,11.299999999999997,5.700000000000003,3.299999999999997,5.55,20.470000000000002,17.770000000000003,8.25,20.430000000000007,-15.239999999999995
7,Arizona State,10,Nebraska,73,62,Arizona State,region2,2018,1,-1,-5.800000000000004,-7.8999999999999915,4.869999999999999,3.59,1.3599999999999994,7.100000000000001,7.390000000000001,-5.169999999999995
2,Texas,15,Maine,83,54,Texas,region2,2018,1,15.200000000000003,7.499999999999993,5,7.779999999999999,16.5,22.86,4.08,23.319999999999993,-11.870000000000005
1,Mississippi State,9,Oklahoma State,71,56,Mississippi State,region2,2018,1,2.799999999999997,-11.199999999999996,1.1999999999999886,14.019999999999998,0.16999999999999993,3.919999999999998,10.28,10.469999999999999,-10.490000000000002
5,Maryland,4,NC State,60,74,NC State,region2,2018,0,12.799999999999997,6.8999999999999915,2.9000000000000057,5.960000000000001,-2.870000000000001,11.18,-8.100000000000001,9.569999999999993,6.68
11,Creighton,3,UCLA,64,86,UCLA,region2,2018,0,-5.799999999999997,3.9000000000000057,-4.5,-9.69,-4.700000000000001,-8.280000000000001,-6.1000000000000005,-5.8700000000000045,14.059999999999995
7,Arizona State,2,Texas,65,85,Texas,region2,2018,0,-12.900000000000006,-6.299999999999997,-4.3999999999999915,-6.630000000000001,-2.2200000000000006,-14.25,5.4,-6.969999999999999,3.760000000000005
1,Mississippi State,4,NC State,71,57,Mississippi State,region2,2018,1,14.299999999999997,-0.8000000000000043,3.5,15.2,0.08999999999999986,14.55,0.7499999999999982,18.08999999999999,-3.3299999999999983
3,UCLA,2,Texas,84,75,UCLA,region2,2018,1,-5.200000000000003,-0.5999999999999943,0.9000000000000057,-4.720000000000001,1.4400000000000013,-4.759999999999998,1.4800000000000004,-1.759999999999991,1.6500000000000057
1,Mississippi State,3,UCLA,89,73,Mississippi State,region2,2018,1,5.599999999999994,-7.100000000000001,2.0999999999999943,12.799999999999999,-3.9700000000000006,4.669999999999998,4.169999999999998,8.179999999999993,-4.700000000000003
1,Louisville,16,Boise State,74,42,Louisville,region3,2018,1,8.299999999999997,-4.699999999999996,-0.20000000000000284,13.080000000000002,14.41,15.450000000000001,14.070000000000002,26.390000000000008,-15.170000000000002
8,Marquette,9,Dayton,84,65,Marquette,region3,2018,1,6.900000000000006,8.699999999999996,3,-1.7599999999999998,9.379999999999999,10.170000000000002,-2.5399999999999996,9.61999999999999,-0.28999999999999915
5,Missouri,12,Florida Gulf Coast,70,80,Florida Gulf Coast,region3,2018,0,-8.400000000000006,0.6000000000000014,-3.9000000000000057,-9,14.11,-1.6800000000000006,8.610000000000001,8.260000000000005,-2.7900000000000063
4,Stanford,13,Gonzaga,82,68,Stanford,region3,2018,1,-3.5999999999999943,3.200000000000003,3.799999999999997,-6.73,15.419999999999998,3.719999999999999,4.969999999999999,4.329999999999998,-8.719999999999999
6,Oregon State,11,Western Kentucky,82,58,Oregon State,region3,2018,1,-2.700000000000003,-4.600000000000001,-0.7999999999999972,1.9100000000000001,12.07,2.2300000000000004,12.13,4.25,-13.480000000000004
3,Tennessee,14,Liberty,100,60,Tennessee,region3,2018,1,12.899999999999991,9.299999999999997,6.799999999999997,3.59,21.43,20.91,4.88,18.259999999999998,-13.68
7,Michigan,10,Northern Colorado,75,61,Michigan,region3,2018,1,4.700000000000003,-1.3999999999999986,2.0999999999999943,6.09,8.889999999999999,8.71,6.26,10.810000000000002,-9.36
2,Baylor,15,Grambling,96,46,Baylor,region3,2018,1,19.69999999999999,-11.899999999999999,-3.5,31.58,22.97,30.040000000000003,24.509999999999998,40.69,-30.270000000000003
1,Louisville,8,Marquette,90,72,Louisville,region3,2018,1,-3.5,-13.699999999999996,-3,10.250000000000002,4.32,-2.3900000000000006,16.950000000000003,5.0800000000000125,-15.700000000000003
12,Florida Gulf Coast,4,Stanford,70,90,Stanford,region3,2018,0,9.5,-2.3000000000000043,-2.0999999999999943,11.66,-21.49,-0.8899999999999988,-10.75,-6.530000000000001,11.100000000000001
6,Oregon State,3,Tennessee,66,59,Oregon State,region3,2018,1,-5,-5.399999999999999,-6.8999999999999915,0.4900000000000002,-0.7099999999999991,-5.130000000000001,4.91,2.030000000000001,2.3299999999999983
7,Michigan,2,Baylor,58,80,Baylor,region3,2018,0,-11.199999999999989,6.399999999999999,-0.9000000000000057,-17.549999999999997,-3.26,-13.430000000000001,-7.380000000000001,-14.329999999999998,13.160000000000004
1,Louisville,4,Stanford,86,59,Louisville,region3,2018,1,8,-5.600000000000001,-0.5,13.600000000000001,-2.459999999999999,7.080000000000002,4.060000000000002,10.990000000000009,-3.6300000000000026
6,Oregon State,2,Baylor,72,67,Oregon State,region3,2018,1,-13.5,2.799999999999997,-4.700000000000003,-16.21,-0.129999999999999,-13.410000000000002,-2.9299999999999997,-13.590000000000003,8.939999999999998
1,Louisville,6,Oregon State,76,43,Louisville,region3,2018,1,4.1000000000000085,-1.7999999999999972,2.799999999999997,5.9300000000000015,2.5299999999999994,5.520000000000001,2.9400000000000013,8.13000000000001,-5.1199999999999974
1,Notre Dame,16,Cal State Northridge,99,81,Notre Dame,region4,2018,1,19.89999999999999,3.299999999999997,7.400000000000006,16.6,20.53,31.59,6.0200000000000005,34.31,-15.46
8,South Dakota State,9,Villanova,74,81,Villanova,region4,2018,0,10.700000000000003,1.2000000000000028,5.299999999999997,9.5,-6.6,6.3,-3.3100000000000005,-3.1599999999999966,-5.18
5,DePaul,12,Oklahoma,90,79,DePaul,region4,2018,1,6.900000000000006,-1.9000000000000057,-5.5,8.79,-7.179999999999998,4.59,-2.99,5.590000000000003,4.43
4,Texas A&M,13,Drake,89,76,Texas A&M,region4,2018,1,-4.700000000000003,1.0999999999999943,-4.099999999999994,-5.83,14.2,0.9400000000000013,9.3,6.930000000000007,-7.690000000000005
6,LSU,11,Central Michigan,69,78,Central Michigan,region4,2018,0,-16,-9.099999999999994,-6,-6.849999999999999,5.3500000000000005,-11.91,11.54,-11.950000000000003,-13.71
3,Ohio State,14,George Washington,87,45,Ohio State,region4,2018,1,25.299999999999997,12.599999999999994,5.6000000000000085,12.68,9.25,29.74,-7.819999999999999,22.770000000000003,-4.93
7,Green Bay,10,Minnesota,77,89,Minnesota,region4,2018,0,-19.30000000000001,-27.4,-5.200000000000003,8.06,-6.640000000000001,-21.78,23.19,-9.799999999999997,-17.130000000000003
2,Oregon,15,Seattle,88,45,Oregon,region4,2018,1,14.200000000000003,-4.899999999999999,-1.8999999999999915,19.18,18.75,21.81,16.16,32.76,-18.83
1,Notre Dame,9,Villanova,98,72,Notre Dame,region4,2018,1,17.599999999999994,6.799999999999997,12.200000000000003,10.84,9.67,21.19,-0.6699999999999999,14.510000000000005,-11.799999999999997
5,DePaul,4,Texas A&M,79,80,Texas A&M,region4,2018,0,5.200000000000003,2.299999999999997,3.4000000000000057,2.9399999999999995,-2.789999999999999,3.9299999999999997,-3.7800000000000002,-1.9000000000000057,-0.5399999999999991
11,Central Michigan,3,Ohio State,95,78,Central Michigan,region4,2018,1,-2.700000000000003,-0.29999999999999716,1.3999999999999915,-2.3500000000000014,-8.079999999999998,-8,-3.56,-4.230000000000004,11.719999999999999
10,Minnesota,2,Oregon,73,101,Oregon,region4,2018,0,2.5,11.199999999999996,0.7999999999999972,-8.700000000000001,-5.17,0.6400000000000006,-14.54,-9.960000000000008,11.479999999999997
1,Notre Dame,4,Texas A&M,90,84,Notre Dame,region4,2018,1,7.3999999999999915,-0.7000000000000028,6,8.17,5.1899999999999995,9.8,3.5700000000000003,8.629999999999995,-8.259999999999998
11,Central Michigan,2,Oregon,69,83,Oregon,region4,2018,0,-0.10000000000000853,7.199999999999996,3.3999999999999915,-7.280000000000001,-9.04,-5.260000000000002,-12.219999999999999,-10.5,15.61
1,Notre Dame,2,Oregon,84,74,Notre Dame,region4,2018,1,2.6999999999999886,4.199999999999996,7.799999999999997,-1.4800000000000004,4.279999999999999,5.59,-2.8099999999999987,1.2199999999999989,-1.1700000000000017
1,UConn,1,Notre Dame,89,91,Notre Dame,final four,2018,0,4.300000000000011,-14.399999999999999,-4.5,18.709999999999997,-5.229999999999999,1.1900000000000013,12.29,3.8299999999999983,-13.690000000000001
1,Mississippi State,1,Louisville,73,63,Mississippi State,final four,2018,1,4.3999999999999915,-0.7000000000000028,2.0999999999999943,5.049999999999997,-1.9499999999999993,4.149999999999999,-1.0400000000000027,4.61999999999999,-0.10999999999999943
1,Notre Dame,1,Mississippi State,61,58,Notre Dame,championship,2018,1,4,11.399999999999999,3.4000000000000057,-7.399999999999999,5.799999999999999,6.140000000000001,-7.739999999999998,1.980000000000004,6.140000000000001
