team1,seed1,region,team2,seed2,PPG_team1,PPG_Allowed_team1,Pace_team1,MOV_team1,SOS_team1,OSRS_team1,DSRS_team1,Adj_ORtg_team1,Adj_DRtg_team1,year_team1,PPG_team2,PPG_Allowed_team2,Pace_team2,MOV_team2,SOS_team2,OSRS_team2,DSRS_team2,Adj_ORtg_team2,Adj_DRtg_team2,year_team2,PPG_diff,PPG_Allowed_diff,Pace_diff,MOV_diff,SOS_diff,OSRS_diff,DSRS_diff,Adj_ORtg_diff,Adj_DRtg_diff
Iowa State,8,FORT WORTH 1,Idaho,13,82.3,67.2,73.5,15.16,9.64,21.26,3.54,117.7,84.45,2026,77.1,64.4,75.9,12.71,-4.31,8.33,-1.73,96.28,88.4,2026,5.200000000000003,2.799999999999997,-2.4000000000000057,2.4499999999999993,13.95,12.930000000000001,5.27,21.42,-3.950000000000003
Iowa State,8,FORT WORTH 1,Western Illinois,13,82.3,67.2,73.5,15.16,9.64,21.26,3.54,117.7,84.45,2026,75.9,60.1,70.8,15.77,-6.3,5.73,0.33,101.16,92.06,2026,6.3999999999999915,7.100000000000001,2.700000000000003,-0.6099999999999994,15.940000000000001,15.530000000000001,3.21,16.540000000000006,-7.609999999999999
Iowa State,8,FORT WORTH 1,Vermont,14,82.3,67.2,73.5,15.16,9.64,21.26,3.54,117.7,84.45,2026,65.8,51.6,62.8,14.15,-5.9,-3.21,7.94,96.13,88.33,2026,16.5,15.600000000000001,10.700000000000003,1.0099999999999998,15.540000000000001,24.470000000000002,-4.4,21.570000000000007,-3.8799999999999955
Iowa State,8,FORT WORTH 1,UTSA,16,82.3,67.2,73.5,15.16,9.64,21.26,3.54,117.7,84.45,2026,60,57.8,69.3,2.18,3.54,-5.21,9.68,89.36,83.12,2026,22.299999999999997,9.400000000000006,4.200000000000003,12.98,6.1000000000000005,26.470000000000002,-6.14,28.340000000000003,1.3299999999999983
Iowa State,8,FORT WORTH 1,College of Charleston,14,82.3,67.2,73.5,15.16,9.64,21.26,3.54,117.7,84.45,2026,74.3,58.1,71.1,16.28,-7.85,3.69,0.22,97.5,92.15,2026,8,9.100000000000001,2.4000000000000057,-1.120000000000001,17.490000000000002,17.57,3.32,20.200000000000003,-7.700000000000003
Iowa State,8,FORT WORTH 1,California Baptist,16,82.3,67.2,73.5,15.16,9.64,21.26,3.54,117.7,84.45,2026,72.8,66.3,74.7,6.52,-2.63,6.58,-2.7,94.92,90.49,2026,9.5,0.9000000000000057,-1.2000000000000028,8.64,12.27,14.680000000000001,6.24,22.78,-6.039999999999992
Iowa State,8,FORT WORTH 1,Missouri State,16,82.3,67.2,73.5,15.16,9.64,21.26,3.54,117.7,84.45,2026,65.7,61,71.9,4.68,-0.89,0.13,3.65,90.35,85.75,2026,16.599999999999994,6.200000000000003,1.5999999999999943,10.48,10.530000000000001,21.130000000000003,-0.10999999999999988,27.35000000000001,-1.2999999999999972
Iowa State,8,FORT WORTH 1,UC San Diego,14,82.3,67.2,73.5,15.16,9.64,21.26,3.54,117.7,84.45,2026,71.1,61.9,72,9.19,-4.21,3.22,0.51,94.03,88.96,2026,11.200000000000003,5.300000000000004,1.5,5.970000000000001,13.850000000000001,18.040000000000003,3.0300000000000002,23.67,-4.509999999999991
Iowa State,8,FORT WORTH 1,Jacksonville,15,82.3,67.2,73.5,15.16,9.64,21.26,3.54,117.7,84.45,2026,72.9,66.7,76.7,6.22,-4.48,5.5,-4.98,91.31,91.2,2026,9.399999999999991,0.5,-3.200000000000003,8.940000000000001,14.120000000000001,15.760000000000002,8.52,26.39,-6.75
Iowa State,8,FORT WORTH 1,High Point,15,82.3,67.2,73.5,15.16,9.64,21.26,3.54,117.7,84.45,2026,74.2,58.8,72.7,15.44,-13.2,1.93,-2.07,91.78,92.89,2026,8.099999999999994,8.400000000000006,0.7999999999999972,-0.27999999999999936,22.84,19.330000000000002,5.609999999999999,25.92,-8.439999999999998
Iowa State,8,FORT WORTH 1,FDU,15,82.3,67.2,73.5,15.16,9.64,21.26,3.54,117.7,84.45,2026,69.1,51.3,64.8,17.79,-16.93,-5.32,4.23,92.91,92.76,2026,13.200000000000003,15.900000000000006,8.700000000000003,-2.629999999999999,26.57,26.580000000000002,-0.6900000000000004,24.790000000000006,-8.310000000000002
Iowa State,8,FORT WORTH 1,Howard,14,82.3,67.2,73.5,15.16,9.64,21.26,3.54,117.7,84.45,2026,66.9,59.9,72.2,7,-8.71,-1.29,-0.42,88.63,91.86,2026,15.399999999999991,7.300000000000004,1.2999999999999972,8.16,18.35,22.55,3.96,29.070000000000007,-7.409999999999997
Iowa State,8,FORT WORTH 1,Holy Cross,15,82.3,67.2,73.5,15.16,9.64,21.26,3.54,117.7,84.45,2026,61.3,56.8,67.5,4.5,-6.24,-4.8,3.07,85.92,88.94,2026,21,10.400000000000006,6,10.66,15.88,26.060000000000002,0.4700000000000002,31.78,-4.489999999999995
Iowa State,8,FORT WORTH 1,Stephen F. Austin,16,82.3,67.2,73.5,15.16,9.64,21.26,3.54,117.7,84.45,2026,75.3,66.4,76,8.91,-9.08,5.89,-7.69,93.62,96.55,2026,7,0.7999999999999972,-2.5,6.25,18.72,15.370000000000001,11.23,24.08,-12.099999999999994
Iowa State,8,FORT WORTH 1,Southern,16,82.3,67.2,73.5,15.16,9.64,21.26,3.54,117.7,84.45,2026,61.9,59.1,72,2.81,-7.29,-7.63,0.7,82.34,91.91,2026,20.4,8.100000000000001,1.5,12.35,16.93,28.89,2.84,35.36,-7.459999999999994
Iowa State,8,FORT WORTH 1,Samford,16,82.3,67.2,73.5,15.16,9.64,21.26,3.54,117.7,84.45,2026,60.2,64.7,66.7,-4.47,-4.44,-7.43,-4.92,84.75,103.24,2026,22.099999999999994,2.5,6.799999999999997,19.63,14.080000000000002,28.69,8.46,32.95,-18.789999999999992
Texas Tech,7,SACRAMENTO 2,UConn,1,72,58.1,71.3,13.91,10.71,10.88,13.74,106.99,74.3,2026,88.8,50.4,73.6,38.38,13.53,29.58,22.33,128.73,59.13,2026,-16.799999999999997,7.700000000000003,-2.299999999999997,-24.470000000000002,-2.8199999999999985,-18.699999999999996,-8.589999999999998,-21.739999999999995,15.169999999999995
Texas Tech,7,SACRAMENTO 2,UCLA,1,72,58.1,71.3,13.91,10.71,10.88,13.74,106.99,74.3,2026,85.1,57,69.7,28.13,20.86,27.66,21.32,132.47,65.02,2026,-13.099999999999994,1.1000000000000014,1.5999999999999943,-14.219999999999999,-10.149999999999999,-16.78,-7.58,-25.480000000000004,9.280000000000001
Texas Tech,7,SACRAMENTO 2,South Carolina,1,72,58.1,71.3,13.91,10.71,10.88,13.74,106.99,74.3,2026,86.3,57.9,73.5,28.35,19.26,28.48,19.14,126.99,64.7,2026,-14.299999999999997,0.20000000000000284,-2.200000000000003,-14.440000000000001,-8.55,-17.6,-5.4,-20,9.599999999999994
Texas Tech,7,SACRAMENTO 2,LSU,2,72,58.1,71.3,13.91,10.71,10.88,13.74,106.99,74.3,2026,94.5,60.8,78.6,33.63,13.18,33.96,12.85,125.67,68.06,2026,-22.5,-2.6999999999999957,-7.299999999999997,-19.720000000000002,-2.469999999999999,-23.08,0.8900000000000006,-18.680000000000007,6.239999999999995
Texas Tech,7,SACRAMENTO 2,Texas,1,72,58.1,71.3,13.91,10.71,10.88,13.74,106.99,74.3,2026,85,56.6,73.3,28.32,18.19,26.21,20.31,125.14,64.05,2026,-13,1.5,-2,-14.41,-7.48,-15.33,-6.5699999999999985,-18.150000000000006,10.25
Texas Tech,7,SACRAMENTO 2,Michigan,2,72,58.1,71.3,13.91,10.71,10.88,13.74,106.99,74.3,2026,83.6,63,75.1,20.68,18.86,24.62,14.92,118.19,66.93,2026,-11.599999999999994,-4.899999999999999,-3.799999999999997,-6.77,-8.149999999999999,-13.74,-1.1799999999999997,-11.200000000000003,7.36999999999999
Texas Tech,7,SACRAMENTO 2,Oklahoma,4,72,58.1,71.3,13.91,10.71,10.88,13.74,106.99,74.3,2026,86.7,68.1,81.1,18.61,15.91,27.05,7.48,114.11,71.31,2026,-14.700000000000003,-9.999999999999993,-9.799999999999997,-4.699999999999999,-5.199999999999999,-16.17,6.26,-7.1200000000000045,2.989999999999995
Texas Tech,7,SACRAMENTO 2,Vanderbilt,2,72,58.1,71.3,13.91,10.71,10.88,13.74,106.99,74.3,2026,84.7,65.5,73.6,19.16,15.15,25.36,8.96,123.22,78.15,2026,-12.700000000000003,-7.399999999999999,-2.299999999999997,-5.25,-4.4399999999999995,-14.479999999999999,4.779999999999999,-16.230000000000004,-3.8500000000000085
Texas Tech,7,SACRAMENTO 2,Duke,3,72,58.1,71.3,13.91,10.71,10.88,13.74,106.99,74.3,2026,74.1,58.9,71.8,15.22,18.87,16.52,17.57,112.57,67.37,2026,-2.0999999999999943,-0.7999999999999972,-0.5,-1.3100000000000005,-8.16,-5.639999999999999,-3.83,-5.579999999999998,6.929999999999993
Texas Tech,7,SACRAMENTO 2,Louisville,3,72,58.1,71.3,13.91,10.71,10.88,13.74,106.99,74.3,2026,79.9,60.8,71.7,19.18,14.35,20.43,13.1,119.11,74.62,2026,-7.900000000000006,-2.6999999999999957,-0.4000000000000057,-5.27,-3.639999999999999,-9.549999999999999,0.6400000000000006,-12.120000000000005,-0.3200000000000074
Texas Tech,7,SACRAMENTO 2,Iowa,2,72,58.1,71.3,13.91,10.71,10.88,13.74,106.99,74.3,2026,76.8,65.2,72.4,11.63,21.17,18.94,13.86,115.29,71.67,2026,-4.799999999999997,-7.100000000000001,-1.1000000000000085,2.2799999999999994,-10.46,-8.06,-0.11999999999999922,-8.300000000000011,2.6299999999999955
Texas Tech,7,SACRAMENTO 2,Ohio State,3,72,58.1,71.3,13.91,10.71,10.88,13.74,106.99,74.3,2026,81.7,66.2,76.3,15.52,17.1,23.01,9.6,115.61,73.76,2026,-9.700000000000003,-8.100000000000001,-5,-1.6099999999999994,-6.390000000000001,-12.13,4.140000000000001,-8.620000000000005,0.539999999999992
Texas Tech,7,SACRAMENTO 2,Maryland,5,72,58.1,71.3,13.91,10.71,10.88,13.74,106.99,74.3,2026,82.3,63.2,73.2,19.03,13.37,22.37,10.04,116.77,73.44,2026,-10.299999999999997,-5.100000000000001,-1.9000000000000057,-5.120000000000001,-2.6599999999999984,-11.49,3.700000000000001,-9.780000000000001,0.8599999999999994
Texas Tech,7,SACRAMENTO 2,Minnesota,4,72,58.1,71.3,13.91,10.71,10.88,13.74,106.99,74.3,2026,74.9,57.9,68.1,17,15.29,14.94,17.35,116.06,71.3,2026,-2.9000000000000057,0.20000000000000284,3.200000000000003,-3.09,-4.579999999999998,-4.059999999999999,-3.610000000000001,-9.070000000000007,3
Texas Tech,7,SACRAMENTO 2,Michigan State,5,72,58.1,71.3,13.91,10.71,10.88,13.74,106.99,74.3,2026,83,65.9,73.4,17.13,15.09,22.61,9.61,119.68,76.94,2026,-11,-7.800000000000004,-2.1000000000000085,-3.219999999999999,-4.379999999999999,-11.729999999999999,4.130000000000001,-12.690000000000012,-2.6400000000000006
Texas Tech,7,SACRAMENTO 2,Texas Christian,3,72,58.1,71.3,13.91,10.71,10.88,13.74,106.99,74.3,2026,77.6,56.3,70.6,21.26,10.82,15.89,16.19,114.52,71.73,2026,-5.599999999999994,1.8000000000000043,0.7000000000000028,-7.350000000000001,-0.10999999999999943,-5.01,-2.450000000000001,-7.530000000000001,2.569999999999993
Texas Tech,7,SACRAMENTO 2,West Virginia,4,72,58.1,71.3,13.91,10.71,10.88,13.74,106.99,74.3,2026,76.3,58.1,72.5,18.18,13.74,16.77,15.15,113.82,71.66,2026,-4.299999999999997,0,-1.2000000000000028,-4.27,-3.0299999999999994,-5.889999999999999,-1.4100000000000001,-6.829999999999998,2.6400000000000006
Texas Tech,7,SACRAMENTO 2,Kentucky,5,72,58.1,71.3,13.91,10.71,10.88,13.74,106.99,74.3,2026,75.6,60.2,69.8,15.39,16.07,15.85,15.61,116.1,73.46,2026,-3.5999999999999943,-2.1000000000000014,1.5,-1.4800000000000004,-5.359999999999999,-4.969999999999999,-1.8699999999999992,-9.11,0.8400000000000034
Texas Tech,7,SACRAMENTO 2,UNC,4,72,58.1,71.3,13.91,10.71,10.88,13.74,106.99,74.3,2026,75.4,59,70.2,16.45,12.61,15.06,14.01,111.6,73.02,2026,-3.4000000000000057,-0.8999999999999986,1.0999999999999943,-2.539999999999999,-1.8999999999999986,-4.18,-0.2699999999999996,-4.609999999999999,1.2800000000000011
Texas Tech,7,SACRAMENTO 2,Ole Miss,5,72,58.1,71.3,13.91,10.71,10.88,13.74,106.99,74.3,2026,75.4,62,71.5,13.44,14.96,15.7,12.7,112.41,75.48,2026,-3.4000000000000057,-3.8999999999999986,-0.20000000000000284,0.47000000000000064,-4.25,-4.8199999999999985,1.040000000000001,-5.420000000000002,-1.1800000000000068
Texas Tech,7,SACRAMENTO 2,USC,9,72,58.1,71.3,13.91,10.71,10.88,13.74,106.99,74.3,2026,69.9,62.9,71.9,7.07,21.08,12.47,15.67,108.35,70.55,2026,2.0999999999999943,-4.799999999999997,-0.6000000000000085,6.84,-10.369999999999997,-1.5899999999999999,-1.9299999999999997,-1.3599999999999994,3.75
Texas Tech,7,SACRAMENTO 2,Tennessee,10,72,58.1,71.3,13.91,10.71,10.88,13.74,106.99,74.3,2026,77,69.4,75.8,7.55,20.45,19.92,8.08,112.31,75.98,2026,-5,-11.300000000000004,-4.5,6.36,-9.739999999999998,-9.040000000000001,5.66,-5.320000000000007,-1.6800000000000068
Texas Tech,7,SACRAMENTO 2,Notre Dame,6,72,58.1,71.3,13.91,10.71,10.88,13.74,106.99,74.3,2026,77.9,64.9,73.5,13,14.81,18.2,9.61,113,76.94,2026,-5.900000000000006,-6.800000000000004,-2.200000000000003,0.9100000000000001,-4.1,-7.3199999999999985,4.130000000000001,-6.010000000000005,-2.6400000000000006
Texas Tech,7,SACRAMENTO 2,Nebraska,11,72,58.1,71.3,13.91,10.71,10.88,13.74,106.99,74.3,2026,79.3,67.7,72.3,11.63,15.75,19.07,8.31,117.08,80.15,2026,-7.299999999999997,-9.600000000000001,-1,2.2799999999999994,-5.039999999999999,-8.19,5.43,-10.090000000000003,-5.8500000000000085
Texas Tech,7,SACRAMENTO 2,Oregon,8,72,58.1,71.3,13.91,10.71,10.88,13.74,106.99,74.3,2026,74.7,64.5,72.8,10.21,16.35,15.53,11.03,109.75,74.34,2026,-2.700000000000003,-6.399999999999999,-1.5,3.6999999999999993,-5.640000000000001,-4.649999999999999,2.710000000000001,-2.760000000000005,-0.04000000000000625
Texas Tech,7,SACRAMENTO 2,NC State,7,72,58.1,71.3,13.91,10.71,10.88,13.74,106.99,74.3,2026,77.2,66.5,73.2,10.73,15.72,18.06,8.39,112.57,77.78,2026,-5.200000000000003,-8.399999999999999,-1.9000000000000057,3.1799999999999997,-5.01,-7.179999999999998,5.35,-5.579999999999998,-3.480000000000004
Texas Tech,7,SACRAMENTO 2,Washington,6,72,58.1,71.3,13.91,10.71,10.88,13.74,106.99,74.3,2026,71.7,62.2,68.5,9.48,16.72,12.88,13.32,112.61,76.51,2026,0.29999999999999716,-4.100000000000001,2.799999999999997,4.43,-6.009999999999998,-2,0.41999999999999993,-5.6200000000000045,-2.210000000000008
Texas Tech,7,SACRAMENTO 2,Oklahoma State,8,72,58.1,71.3,13.91,10.71,10.88,13.74,106.99,74.3,2026,81.5,63.4,72.7,18.06,9.26,18.28,7.37,116.21,82.7,2026,-9.5,-5.299999999999997,-1.4000000000000057,-4.149999999999999,1.450000000000001,-7.4,6.37,-9.219999999999999,-8.400000000000006
Texas Tech,7,SACRAMENTO 2,Illinois,7,72,58.1,71.3,13.91,10.71,10.88,13.74,106.99,74.3,2026,77.5,66.1,71.8,11.38,14.12,16.24,9.26,113.64,79.66,2026,-5.5,-7.999999999999993,-0.5,2.5299999999999994,-3.4099999999999984,-5.359999999999998,4.48,-6.650000000000006,-5.359999999999999
Texas Tech,7,SACRAMENTO 2,Alabama,6,72,58.1,71.3,13.91,10.71,10.88,13.74,106.99,74.3,2026,70.1,61.5,69.6,8.58,16.78,11.47,13.89,110.02,75.52,2026,1.9000000000000057,-3.3999999999999986,1.7000000000000028,5.33,-6.07,-0.5899999999999999,-0.15000000000000036,-3.030000000000001,-1.2199999999999989
Texas Tech,7,SACRAMENTO 2,Iowa State,8,72,58.1,71.3,13.91,10.71,10.88,13.74,106.99,74.3,2026,82.3,67.2,73.5,15.16,9.64,21.26,3.54,117.7,84.45,2026,-10.299999999999997,-9.100000000000001,-2.200000000000003,-1.25,1.0700000000000003,-10.38,10.2,-10.710000000000008,-10.150000000000006
Texas Tech,7,SACRAMENTO 2,Baylor,6,72,58.1,71.3,13.91,10.71,10.88,13.74,106.99,74.3,2026,71.4,60,71.9,11.47,12.84,12.2,12.11,105.69,72.88,2026,0.5999999999999943,-1.8999999999999986,-0.6000000000000085,2.4399999999999995,-2.129999999999999,-1.3199999999999985,1.6300000000000008,1.2999999999999972,1.4200000000000017
Texas Tech,7,SACRAMENTO 2,Georgia,7,72,58.1,71.3,13.91,10.71,10.88,13.74,106.99,74.3,2026,73.6,61.5,71.4,12.1,11.83,12.6,11.33,109.67,77.91,2026,-1.5999999999999943,-3.3999999999999986,-0.10000000000000853,1.8100000000000005,-1.1199999999999992,-1.7199999999999989,2.41,-2.680000000000007,-3.6099999999999994
Texas Tech,7,SACRAMENTO 2,Villanova,10,72,58.1,71.3,13.91,10.71,10.88,13.74,106.99,74.3,2026,71.8,61.4,71.4,10.47,11.27,12.28,9.47,107.64,77.62,2026,0.20000000000000284,-3.299999999999997,-0.10000000000000853,3.4399999999999995,-0.5599999999999987,-1.3999999999999986,4.27,-0.6500000000000057,-3.3200000000000074
Texas Tech,7,SACRAMENTO 2,Virginia,10,72,58.1,71.3,13.91,10.71,10.88,13.74,106.99,74.3,2026,75.3,64.3,69.5,10.97,9.73,13.86,6.84,110.29,82.33,2026,-3.299999999999997,-6.199999999999996,1.7999999999999972,2.9399999999999995,0.9800000000000004,-2.9799999999999986,6.9,-3.3000000000000114,-8.030000000000001
Texas Tech,7,SACRAMENTO 2,Syracuse,9,72,58.1,71.3,13.91,10.71,10.88,13.74,106.99,74.3,2026,74.5,63.4,72.2,11.06,9.49,13.44,7.12,105.07,78.31,2026,-2.5,-5.299999999999997,-0.9000000000000057,2.8499999999999996,1.2200000000000006,-2.5599999999999987,6.62,1.9200000000000017,-4.010000000000005
Texas Tech,7,SACRAMENTO 2,Virginia Tech,9,72,58.1,71.3,13.91,10.71,10.88,13.74,106.99,74.3,2026,72.9,61.3,73.1,11.59,8.96,11.29,9.26,103.49,76.88,2026,-0.9000000000000057,-3.1999999999999957,-1.7999999999999972,2.3200000000000003,1.75,-0.40999999999999837,4.48,3.5,-2.5799999999999983
Texas Tech,7,SACRAMENTO 2,Colorado,10,72,58.1,71.3,13.91,10.71,10.88,13.74,106.99,74.3,2026,67.8,60.7,70.4,7.12,13.39,8.04,12.47,103.13,75.76,2026,4.200000000000003,-2.6000000000000014,0.8999999999999915,6.79,-2.6799999999999997,2.8400000000000016,1.2699999999999996,3.8599999999999994,-1.460000000000008
Texas Tech,7,SACRAMENTO 2,Clemson,8,72,58.1,71.3,13.91,10.71,10.88,13.74,106.99,74.3,2026,67.7,58.7,65.7,9,9.78,5.93,12.84,107.41,81.67,2026,4.299999999999997,-0.6000000000000014,5.599999999999994,4.91,0.9300000000000015,4.950000000000001,0.9000000000000004,-0.4200000000000017,-7.3700000000000045
Texas Tech,7,SACRAMENTO 2,James Madison,12,72,58.1,71.3,13.91,10.71,10.88,13.74,106.99,74.3,2026,74.8,61.1,72,13.71,3.98,9.88,7.81,103.79,79.96,2026,-2.799999999999997,-3,-0.7000000000000028,0.1999999999999993,6.73,1,5.930000000000001,3.1999999999999886,-5.659999999999997
Texas Tech,7,SACRAMENTO 2,Richmond,11,72,58.1,71.3,13.91,10.71,10.88,13.74,106.99,74.3,2026,72.6,59,66.8,13.61,3.72,10.09,7.23,109.97,85.55,2026,-0.5999999999999943,-0.8999999999999986,4.5,0.3000000000000007,6.99,0.7900000000000009,6.51,-2.980000000000004,-11.25
Texas Tech,7,SACRAMENTO 2,Arizona State,10,72,58.1,71.3,13.91,10.71,10.88,13.74,106.99,74.3,2026,66.5,60.6,71.6,5.94,11.3,4.94,12.29,98.49,75.55,2026,5.5,-2.5,-0.29999999999999716,7.97,-0.5899999999999999,5.94,1.450000000000001,8.5,-1.25
Texas Tech,7,SACRAMENTO 2,South Dakota State,11,72,58.1,71.3,13.91,10.71,10.88,13.74,106.99,74.3,2026,76.6,61.2,69.8,15.33,1.91,10.75,6.49,108.57,84.39,2026,-4.599999999999994,-3.1000000000000014,1.5,-1.42,8.8,0.13000000000000078,7.25,-1.5799999999999983,-10.090000000000003
Texas Tech,7,SACRAMENTO 2,Princeton,9,72,58.1,71.3,13.91,10.71,10.88,13.74,106.99,74.3,2026,72.5,60,67,12.52,3.59,9.87,6.23,109.31,86.61,2026,-0.5,-1.8999999999999986,4.299999999999997,1.3900000000000006,7.120000000000001,1.0100000000000016,7.51,-2.3200000000000074,-12.310000000000002
Texas Tech,7,SACRAMENTO 2,Rhode Island,11,72,58.1,71.3,13.91,10.71,10.88,13.74,106.99,74.3,2026,67.7,53.8,65.7,13.91,1.34,3.54,10.35,102.97,82.95,2026,4.299999999999997,4.300000000000004,5.599999999999994,0,9.370000000000001,7.340000000000001,3.3900000000000006,4.019999999999996,-8.650000000000006
Texas Tech,7,SACRAMENTO 2,Gonzaga,12,72,58.1,71.3,13.91,10.71,10.88,13.74,106.99,74.3,2026,74.4,64.5,70,9.88,3.83,10.43,3.28,105.59,86.8,2026,-2.4000000000000057,-6.399999999999999,1.2999999999999972,4.029999999999999,6.880000000000001,0.45000000000000107,10.46,1.3999999999999915,-12.5
Texas Tech,7,SACRAMENTO 2,Fairfield,11,72,58.1,71.3,13.91,10.71,10.88,13.74,106.99,74.3,2026,75.5,55.8,69.4,19.72,-7.88,7.72,4.12,104.05,87.57,2026,-3.5,2.3000000000000043,1.8999999999999915,-5.809999999999999,18.59,3.160000000000001,9.620000000000001,2.9399999999999977,-13.269999999999996
Texas Tech,7,SACRAMENTO 2,Colorado State,12,72,58.1,71.3,13.91,10.71,10.88,13.74,106.99,74.3,2026,66.5,54.9,66.2,11.65,-0.08,1.15,9.41,99.95,84.68,2026,5.5,3.200000000000003,5.099999999999994,2.26,10.790000000000001,9.73,4.33,7.039999999999992,-10.38000000000001
Texas Tech,7,SACRAMENTO 2,Miami (OH),13,72,58.1,71.3,13.91,10.71,10.88,13.74,106.99,74.3,2026,71,58.5,70.7,12.53,-1.86,1.89,6.66,95.82,84.13,2026,1,-0.3999999999999986,0.5999999999999943,1.3800000000000008,12.57,8.99,7.08,11.170000000000002,-9.829999999999998
Texas Tech,7,SACRAMENTO 2,Murray State,12,72,58.1,71.3,13.91,10.71,10.88,13.74,106.99,74.3,2026,86.1,73.1,76.2,13,-3.27,16.66,-8.26,106.71,95.98,2026,-14.099999999999994,-14.999999999999993,-4.900000000000006,0.9100000000000001,13.98,-5.779999999999999,22,0.28000000000000114,-21.680000000000007
Texas Tech,7,SACRAMENTO 2,Green Bay,13,72,58.1,71.3,13.91,10.71,10.88,13.74,106.99,74.3,2026,68.7,58.6,68.8,10.06,-2.19,1.49,5.2,95.63,86.51,2026,3.299999999999997,-0.5,2.5,3.8499999999999996,12.9,9.39,8.54,11.36,-12.210000000000008
Texas Tech,7,SACRAMENTO 2,Idaho,13,72,58.1,71.3,13.91,10.71,10.88,13.74,106.99,74.3,2026,77.1,64.4,75.9,12.71,-4.31,8.33,-1.73,96.28,88.4,2026,-5.099999999999994,-6.300000000000004,-4.6000000000000085,1.1999999999999993,15.02,2.5500000000000007,15.47,10.709999999999994,-14.100000000000009
Texas Tech,7,SACRAMENTO 2,Western Illinois,13,72,58.1,71.3,13.91,10.71,10.88,13.74,106.99,74.3,2026,75.9,60.1,70.8,15.77,-6.3,5.73,0.33,101.16,92.06,2026,-3.9000000000000057,-2,0.5,-1.8599999999999994,17.01,5.15,13.41,5.829999999999998,-17.760000000000005
Texas Tech,7,SACRAMENTO 2,Vermont,14,72,58.1,71.3,13.91,10.71,10.88,13.74,106.99,74.3,2026,65.8,51.6,62.8,14.15,-5.9,-3.21,7.94,96.13,88.33,2026,6.200000000000003,6.5,8.5,-0.2400000000000002,16.61,14.09,5.8,10.86,-14.030000000000001
Texas Tech,7,SACRAMENTO 2,UTSA,16,72,58.1,71.3,13.91,10.71,10.88,13.74,106.99,74.3,2026,60,57.8,69.3,2.18,3.54,-5.21,9.68,89.36,83.12,2026,12,0.30000000000000426,2,11.73,7.170000000000001,16.09,4.0600000000000005,17.629999999999995,-8.820000000000007
Texas Tech,7,SACRAMENTO 2,College of Charleston,14,72,58.1,71.3,13.91,10.71,10.88,13.74,106.99,74.3,2026,74.3,58.1,71.1,16.28,-7.85,3.69,0.22,97.5,92.15,2026,-2.299999999999997,0,0.20000000000000284,-2.370000000000001,18.560000000000002,7.190000000000001,13.52,9.489999999999995,-17.85000000000001
Texas Tech,7,SACRAMENTO 2,California Baptist,16,72,58.1,71.3,13.91,10.71,10.88,13.74,106.99,74.3,2026,72.8,66.3,74.7,6.52,-2.63,6.58,-2.7,94.92,90.49,2026,-0.7999999999999972,-8.199999999999996,-3.4000000000000057,7.390000000000001,13.34,4.300000000000001,16.44,12.069999999999993,-16.189999999999998
Texas Tech,7,SACRAMENTO 2,Missouri State,16,72,58.1,71.3,13.91,10.71,10.88,13.74,106.99,74.3,2026,65.7,61,71.9,4.68,-0.89,0.13,3.65,90.35,85.75,2026,6.299999999999997,-2.8999999999999986,-0.6000000000000085,9.23,11.600000000000001,10.75,10.09,16.64,-11.450000000000003
Texas Tech,7,SACRAMENTO 2,UC San Diego,14,72,58.1,71.3,13.91,10.71,10.88,13.74,106.99,74.3,2026,71.1,61.9,72,9.19,-4.21,3.22,0.51,94.03,88.96,2026,0.9000000000000057,-3.799999999999997,-0.7000000000000028,4.720000000000001,14.920000000000002,7.66,13.23,12.959999999999994,-14.659999999999997
Texas Tech,7,SACRAMENTO 2,Jacksonville,15,72,58.1,71.3,13.91,10.71,10.88,13.74,106.99,74.3,2026,72.9,66.7,76.7,6.22,-4.48,5.5,-4.98,91.31,91.2,2026,-0.9000000000000057,-8.600000000000001,-5.400000000000006,7.69,15.190000000000001,5.380000000000001,18.72,15.679999999999993,-16.900000000000006
Texas Tech,7,SACRAMENTO 2,High Point,15,72,58.1,71.3,13.91,10.71,10.88,13.74,106.99,74.3,2026,74.2,58.8,72.7,15.44,-13.2,1.93,-2.07,91.78,92.89,2026,-2.200000000000003,-0.6999999999999957,-1.4000000000000057,-1.5299999999999994,23.91,8.950000000000001,15.81,15.209999999999994,-18.590000000000003
Texas Tech,7,SACRAMENTO 2,FDU,15,72,58.1,71.3,13.91,10.71,10.88,13.74,106.99,74.3,2026,69.1,51.3,64.8,17.79,-16.93,-5.32,4.23,92.91,92.76,2026,2.9000000000000057,6.800000000000004,6.5,-3.879999999999999,27.64,16.200000000000003,9.51,14.079999999999998,-18.460000000000008
Texas Tech,7,SACRAMENTO 2,Howard,14,72,58.1,71.3,13.91,10.71,10.88,13.74,106.99,74.3,2026,66.9,59.9,72.2,7,-8.71,-1.29,-0.42,88.63,91.86,2026,5.099999999999994,-1.7999999999999972,-0.9000000000000057,6.91,19.42,12.170000000000002,14.16,18.36,-17.560000000000002
Texas Tech,7,SACRAMENTO 2,Holy Cross,15,72,58.1,71.3,13.91,10.71,10.88,13.74,106.99,74.3,2026,61.3,56.8,67.5,4.5,-6.24,-4.8,3.07,85.92,88.94,2026,10.700000000000003,1.3000000000000043,3.799999999999997,9.41,16.950000000000003,15.68,10.67,21.069999999999993,-14.64
